,806605AH4 Corp,532457BA5 Corp,665772CC1 Corp,557497AR5 Corp,693304AJ6 Corp,69351UAK9 Corp,12189TAZ7 Corp,65334HAG7 Corp,046353AD0 Corp
Company,Merck & Co Inc,Eli Lilly & Co,Northern States Power Co/MN,Madison Gas and Electric Co,PECO Energy Co,PPL Electric Utilities Corp,Burlington Northern Santa Fe LLC,CNOOC Petroleum North America ULC,AstraZeneca PLC
Ticker,MRK,LLY,XEL,MGEE,EXC,PPL,BNSF,CNOOC,AZN
Rating,A+,A+,A+,A+,A+,A+,A+,A+,A+
Issue Date,2007-09-17 00:00:00,2007-03-14 00:00:00,2007-06-26 00:00:00,2007-09-19 00:00:00,2007-03-19 00:00:00,2007-08-13 00:00:00,2007-04-13 00:00:00,2007-05-04 00:00:00,2007-09-12 00:00:00
Maturity Date,2037-09-15 00:00:00,2037-03-15 00:00:00,2037-07-01 00:00:00,2037-09-15 00:00:00,2037-03-15 00:00:00,2037-08-15 00:00:00,2037-05-01 00:00:00,2037-05-15 00:00:00,2037-09-15 00:00:00
2016-01-26 00:00:00,45.701,121.657,45.701,45.701,117.261,121.299,119.969,116.727,45.701
2016-01-27 00:00:00,45.86,121.294,45.86,45.86,116.803,121.203,119.963,116.432,45.86
2016-01-28 00:00:00,46.254,121.883,46.254,46.254,116.857,121.011,119.698,114.996,46.254
2016-01-29 00:00:00,47.504,122.589,47.504,47.504,117.64,121.792,119.893,115.967,47.504
2016-02-01 00:00:00,46.082,122.142,46.082,46.082,117.561,121.528,119.109,116.05,46.082
2016-02-02 00:00:00,45.382,123.859,45.382,45.382,118.92,122.63,120.885,117.571,45.382
2016-02-03 00:00:00,45.129,122.736,45.129,45.129,119.252,122.853,119.114,116.725,45.129
2016-02-04 00:00:00,46.567,123.126,46.567,46.567,119.12,122.412,119.49,117.271,46.567
2016-02-05 00:00:00,45.748,123.058,45.748,45.748,119.207,122.4,118.763,117.115,45.748
2016-02-08 00:00:00,44.832,124.467,44.832,44.832,120.841,123.786,119.276,118.548,44.832
2016-02-09 00:00:00,44.4,124.829,44.4,44.4,121.452,123.84,119.81,118.937,44.4
2016-02-10 00:00:00,43.093,125.967,43.093,43.093,121.871,124.349,120.867,119.694,43.093
2016-02-11 00:00:00,40.342,125.729,40.342,40.342,122.907,125.188,120.101,119.864,40.342
2016-02-12 00:00:00,42.289,123.853,42.289,42.289,121.433,123.907,117.935,117.996,42.289
2016-02-16 00:00:00,42.615,123.712,42.615,42.615,120.267,122.338,118.104,116.868,42.615
2016-02-17 00:00:00,43.461,122.871,43.461,43.461,119.491,121.241,117.561,115.593,43.461
2016-02-18 00:00:00,42.702,123.888,42.702,42.702,120.244,121.417,119.358,116.351,42.702
2016-02-19 00:00:00,42.839,123.647,42.839,42.839,120.532,121.817,121.913,115.988,42.839
2016-02-22 00:00:00,43.908,123.587,43.908,43.908,120.818,121.795,122.404,115.776,43.908
2016-02-23 00:00:00,42.588,124.269,42.588,42.588,121.176,121.948,123.221,115.924,42.588
2016-02-24 00:00:00,41.646,123.883,41.646,41.646,121.501,122.257,123.153,115.116,41.646
2016-02-25 00:00:00,42.873,124.14,42.873,42.873,121.966,122.519,123.786,115.29,42.873
2016-02-26 00:00:00,43.8,123.466,43.8,43.8,121.47,122.034,123.138,114.116,43.8
2016-02-29 00:00:00,46.045,124.028,46.045,46.045,121.564,122.078,123.695,114.517,46.045
2016-03-01 00:00:00,47.154,122.496,47.154,47.154,120.492,121.309,123.862,113.287,47.154
2016-03-02 00:00:00,49.486,122.832,49.486,49.486,120.18,121.126,123.612,111.732,49.486
2016-03-03 00:00:00,50.964,123.02,50.964,50.964,120.32,121.193,124.016,112.994,50.964
2016-03-04 00:00:00,54.215,122.39,54.215,54.215,119.863,120.961,123.624,113.035,54.215
2016-03-07 00:00:00,57.113,122.123,57.113,57.113,119.585,120.861,123.691,113.605,57.113
2016-03-08 00:00:00,55.593,123.234,55.593,55.593,120.485,121.766,124.718,114.519,55.593
2016-03-09 00:00:00,54.199,122.835,54.199,54.199,120.276,121.747,124.269,114.117,54.199
2016-03-10 00:00:00,55.646,122.636,55.646,55.646,119.97,121.709,124.259,113.707,55.646
2016-03-11 00:00:00,55.132,122.068,55.132,55.132,119.468,121.224,123.907,113.316,55.132
2016-03-14 00:00:00,55.028,122.815,55.028,55.028,119.526,121.652,125.16,113.748,55.028
2016-03-15 00:00:00,55.069,122.896,55.069,55.069,119.607,121.673,125.097,112.453,55.069
2016-03-16 00:00:00,54.786,123.139,54.786,54.786,119.818,121.972,126.411,113.165,54.786
2016-03-17 00:00:00,55.41,123.422,55.41,55.41,120.384,122.399,126.595,114.23,55.41
2016-03-18 00:00:00,56.314,123.494,56.314,56.314,120.651,122.589,126.963,114.286,56.314
2016-03-21 00:00:00,55.764,122.94,55.764,55.764,120.423,122.249,125.898,113.988,55.764
2016-03-22 00:00:00,54.159,122.654,54.159,54.159,120.15,122.02,125.594,113.897,54.159
2016-03-23 00:00:00,51.706,126.126,51.706,51.706,120.643,122.328,126.666,114.692,51.706
2016-03-24 00:00:00,51.766,125.681,51.766,51.766,120.662,121.879,126.318,114.104,51.766
2016-03-28 00:00:00,51.161,124.931,51.161,51.161,121,121.884,126.627,114.325,51.161
2016-03-29 00:00:00,50.863,126.174,50.863,50.863,121.758,122.437,127.837,115.378,50.863
2016-03-30 00:00:00,51.036,125.79,51.036,51.036,121.166,122.144,127.231,115.118,51.036
2016-03-31 00:00:00,50.092,126.342,50.092,50.092,121.575,122.372,127.917,115.68,50.092
2016-04-01 00:00:00,49.21,126.26,49.21,49.21,121.907,122.548,127.808,115.979,49.21
2016-04-04 00:00:00,48.962,126.513,48.962,48.962,122.029,122.753,128.729,116.2,48.962
2016-04-05 00:00:00,46.983,127.175,46.983,46.983,122.841,123.605,128.853,116.77,46.983
2016-04-06 00:00:00,48.209,126.518,48.209,48.209,122.578,123.562,128.119,116.229,48.209
2016-04-07 00:00:00,47.387,127.782,47.387,47.387,123.279,124.256,128.911,117.298,47.387
2016-04-08 00:00:00,48.696,126.861,48.696,48.696,123.128,124.073,128.015,117.01,48.696
2016-04-11 00:00:00,50.086,126.725,50.086,50.086,123.095,124.067,127.826,116.618,50.086
2016-04-12 00:00:00,53.173,126.28,53.173,53.173,122.657,123.556,127.393,116.229,53.173
2016-04-13 00:00:00,54.431,126.567,54.431,54.431,122.798,123.437,128.35,116.731,54.431
2016-04-14 00:00:00,55.213,126.285,55.213,55.213,122.689,123.325,128.362,116.788,55.213
2016-04-15 00:00:00,58.23,126.953,58.23,58.23,123.346,123.748,129.02,117.361,58.23
2016-04-18 00:00:00,57.626,126.603,57.626,57.626,123.03,124.178,127.589,117.021,57.626
2016-04-19 00:00:00,61.294,126.992,61.294,61.294,123.592,124.415,128.087,116.856,61.294
2016-04-20 00:00:00,63.238,125.928,63.238,63.238,123.557,124.573,127.444,115.968,63.238
2016-04-21 00:00:00,61.481,125.533,61.481,61.481,122.564,124.301,127.072,116.134,61.481
2016-04-22 00:00:00,61.285,125.713,61.285,61.285,122.3,124.157,127.234,116.192,61.285
2016-04-25 00:00:00,61.096,125.243,61.096,61.096,122.409,123.904,127.373,115.755,61.096
2016-04-26 00:00:00,60.609,124.764,60.609,60.609,122.285,123.56,127.515,115.33,60.609
2016-04-27 00:00:00,62.16,125.682,62.16,62.16,122.742,123.949,128.456,116.108,62.16
2016-04-28 00:00:00,61.64,126.015,61.64,61.64,123.136,124.391,129.417,117.123,61.64
2016-04-29 00:00:00,60.492,126.633,60.492,60.492,123.014,125.267,129.464,117.047,60.492
2016-05-02 00:00:00,61.017,126.108,61.017,61.017,122.642,125.282,128.741,116.388,61.017
2016-05-03 00:00:00,58.488,127.368,58.488,58.488,123.728,125.021,130.468,117.481,58.488
2016-05-04 00:00:00,57.555,127.577,57.555,57.555,124.048,124.978,130.211,117.855,57.555
2016-05-05 00:00:00,55.435,128.048,55.435,55.435,124.528,125.784,130.766,118.257,55.435
2016-05-06 00:00:00,57.107,127.721,57.107,57.107,124.431,125.881,130.267,117.918,57.107
2016-05-09 00:00:00,56.002,128.22,56.002,56.002,124.383,125.447,129.804,118.082,56.002
2016-05-10 00:00:00,57.392,128.046,57.392,57.392,123.67,124.934,129.894,117.974,57.392
2016-05-11 00:00:00,57.906,128.542,57.906,57.906,123.927,125.206,130.082,118.414,57.906
2016-05-12 00:00:00,59.159,128.091,59.159,59.159,123.856,125.127,129.928,118.701,59.159
2016-05-13 00:00:00,58.389,128.801,58.389,58.389,124.458,125.666,130.624,119.908,58.389
2016-05-16 00:00:00,59.836,128.022,59.836,59.836,123.666,125.432,130.375,119.233,59.836
2016-05-17 00:00:00,58.588,127.726,58.588,58.588,123.293,125.424,130.054,118.94,58.588
2016-05-18 00:00:00,57.215,126.061,57.215,57.215,122.284,124.567,129.278,117.99,57.215
2016-05-19 00:00:00,57.289,126.144,57.289,57.289,122.157,124.687,129.419,118.359,57.289
2016-05-20 00:00:00,58.21,126.284,58.21,58.21,122.09,124.733,129.797,118.739,58.21
2016-05-23 00:00:00,56.969,126.284,56.969,56.969,122.129,124.716,129.796,119.122,56.969
2016-05-24 00:00:00,57.557,125.937,57.557,57.557,121.835,124.554,129.452,118.834,57.557
2016-05-25 00:00:00,58.545,125.695,58.545,58.545,121.822,124.517,129.258,118.715,58.545
2016-05-26 00:00:00,58.166,126.624,58.166,58.166,122.083,124.731,129.767,119.541,58.166
2016-05-27 00:00:00,58.953,126.274,58.953,58.953,121.971,124.787,129.686,119.664,58.953
2016-05-31 00:00:00,58.198,126.454,58.198,58.198,122.142,124.757,129.653,119.76,58.198
2016-06-01 00:00:00,57.831,126.749,57.831,57.831,122.303,124.932,130.051,119.994,57.831
2016-06-02 00:00:00,58.273,127.135,58.273,58.273,122.762,125.425,130.734,120.781,58.273
2016-06-03 00:00:00,59.613,128.584,59.613,59.613,123.235,126.439,131.722,121.612,59.613
2016-06-06 00:00:00,61.214,127.602,61.214,61.214,123.942,126.325,131.146,121.129,61.214
2016-06-07 00:00:00,64.405,128.075,64.405,64.405,124.292,126.502,131.347,121.464,64.405
2016-06-08 00:00:00,63.273,128.541,63.273,63.273,124.619,126.751,131.82,121.964,63.273
2016-06-09 00:00:00,62.771,128.925,62.771,62.771,125.17,127.166,132.208,122.139,62.771
2016-06-10 00:00:00,62.743,129.503,62.743,62.743,125.554,127.271,132.785,122.596,62.743
2016-06-13 00:00:00,61.927,130.034,61.927,61.927,125.874,127.629,132.669,123.034,61.927
2016-06-14 00:00:00,60.82,130.108,60.82,60.82,125.951,127.914,132.099,122.976,60.82
2016-06-15 00:00:00,61.891,130.019,61.891,61.891,126.285,127.652,132.523,123.153,61.891
2016-06-16 00:00:00,61.384,130.282,61.384,61.384,125.923,128.149,132.797,122.817,61.384
2016-06-17 00:00:00,62.997,129.582,62.997,62.997,125.305,127.715,132.114,122.119,62.997
2016-06-20 00:00:00,63.393,128.166,63.393,63.393,124.488,126.505,131.278,121.983,63.393
2016-06-21 00:00:00,65.42,128.158,65.42,65.42,124.174,126.875,131.242,121.67,65.42
2016-06-22 00:00:00,65.476,128.442,65.476,65.476,123.653,128.166,131.541,122.642,65.476
2016-06-23 00:00:00,66.276,126.908,66.276,66.276,122.404,127.724,130.028,121.785,66.276
2016-06-24 00:00:00,63.834,129.526,63.834,63.834,123.223,126.119,132.325,124.445,63.834
2016-06-27 00:00:00,60.858,132.022,60.858,60.858,124.844,128.851,134.177,124.451,60.858
2016-06-28 00:00:00,62.636,131.54,62.636,62.636,125.794,129.979,133.755,124.174,62.636
2016-06-29 00:00:00,63.99,130.634,63.99,63.99,125.428,130.112,133.101,124.802,63.99
2016-06-30 00:00:00,64.649,131.202,64.649,64.649,125.573,130.198,134.14,125.649,64.649
2016-07-01 00:00:00,65.535,131.633,65.535,65.535,126.119,131.08,134.564,127.045,65.535
2016-07-05 00:00:00,67.412,133.449,67.412,67.412,127.389,132.73,135.82,127.926,67.412
2016-07-06 00:00:00,63.371,133.87,63.371,63.371,127.728,133.348,136.211,128.283,63.371
2016-07-07 00:00:00,62.726,133.853,62.726,62.726,128.05,133.247,136.502,131.105,62.726
2016-07-08 00:00:00,62.27,134.703,62.27,62.27,128.638,133.808,137.598,131.854,62.27
2016-07-11 00:00:00,62.68,133.618,62.68,62.68,128.383,133.234,137.058,130.866,62.68
2016-07-12 00:00:00,63.823,132.168,63.823,63.823,127.354,131.967,135.82,129.587,63.823
2016-07-13 00:00:00,62.775,133.455,62.775,62.775,128.214,132.738,137.091,130.789,62.775
2016-07-14 00:00:00,63.561,132.239,63.561,63.561,127.626,132.069,136.579,129.779,63.561
2016-07-15 00:00:00,63.495,131.973,63.495,63.495,126.696,131.183,136.308,129.695,63.495
2016-07-18 00:00:00,63.125,131.527,63.125,63.125,126.524,130.788,135.353,129.284,63.125
2016-07-19 00:00:00,63.451,131.764,63.451,63.451,126.806,131.112,135.837,129.664,63.451
2016-07-20 00:00:00,63.483,131.106,63.483,63.483,126.407,130.933,135.493,129.102,63.483
2016-07-21 00:00:00,64.51,131.165,64.51,64.51,126.116,130.492,135.987,129.024,64.51
2016-07-22 00:00:00,63.735,131.222,63.735,63.735,126.07,130.497,136.035,128.945,63.735
2016-07-25 00:00:00,62.411,131.089,62.411,62.411,125.925,130.774,135.923,128.902,62.411
2016-07-26 00:00:00,61.375,131.438,61.375,61.375,126.2,130.73,136.459,129.338,61.375
2016-07-27 00:00:00,60.545,132.545,60.545,60.545,127.034,131.474,137.376,130.373,60.545
2016-07-28 00:00:00,59.852,132.491,59.852,59.852,127.782,131.641,137.353,130.343,59.852
2016-07-29 00:00:00,59.367,132.984,59.367,59.367,128.486,132.079,138.314,132.379,59.367
2016-08-01 00:00:00,58.611,131.576,58.611,58.611,128.023,131.302,136.86,130.452,58.611
2016-08-02 00:00:00,57.551,131.188,57.551,57.551,126.97,130.254,135.838,129.95,57.551
2016-08-03 00:00:00,59.233,131.389,59.233,59.233,126.941,129.717,136.03,130.205,59.233
2016-08-04 00:00:00,60.914,132.372,60.914,60.914,127.537,129.748,137.025,130.87,60.914
2016-08-05 00:00:00,61.133,131.182,61.133,61.133,126.866,129.271,135.821,129.636,61.133
2016-08-08 00:00:00,61.388,131.139,61.388,61.388,126.716,129.107,135.782,131.426,61.388
2016-08-09 00:00:00,61.894,132.038,61.894,61.894,127.419,129.702,136.684,132.274,61.894
2016-08-10 00:00:00,61.658,132.641,61.658,61.658,127.799,130.044,137.142,132.848,61.658
2016-08-11 00:00:00,63.199,132.109,63.199,63.199,127.551,129.989,136.555,132.154,63.199
2016-08-12 00:00:00,64.426,132.916,64.426,64.426,128.124,130.224,137.412,133.153,64.426
2016-08-15 00:00:00,65.029,132.176,65.029,65.029,127.605,130.439,136.671,132.456,65.029
2016-08-16 00:00:00,65.877,132.195,65.877,65.877,127.274,129.675,136.68,132.537,65.877
2016-08-17 00:00:00,65.241,132.595,65.241,65.241,127.258,131.041,137.079,132.586,65.241
2016-08-18 00:00:00,67.031,132.69,67.031,67.031,127.368,131.722,137.173,132.62,67.031
2016-08-19 00:00:00,67.048,132.358,67.048,67.048,127.114,131.397,136.833,133.144,67.048
2016-08-22 00:00:00,67.325,132.86,67.325,67.325,127.706,132.01,137.728,134.492,67.325
2016-08-23 00:00:00,67.152,133.047,67.152,67.152,127.871,132.328,137.353,134.671,67.152
2016-08-24 00:00:00,66.19,132.922,66.19,66.19,127.784,132.238,137.217,135.342,66.19
2016-08-25 00:00:00,65.742,132.486,65.742,65.742,127.413,131.912,136.852,135.041,65.742
2016-08-26 00:00:00,66.242,131.925,66.242,66.242,127.219,131.72,136.341,134.156,66.242
2016-08-29 00:00:00,65.995,133.273,65.995,65.995,127.872,132.111,137.703,135.397,65.995
2016-08-30 00:00:00,65.901,132.896,65.901,65.901,127.845,131.704,137.342,135.275,65.901
2016-08-31 00:00:00,66.109,132.623,66.109,66.109,127.717,131.366,137.061,135.08,66.109
2016-09-01 00:00:00,64.352,132.675,64.352,64.352,127.881,131.554,137.115,134.145,64.352
2016-09-02 00:00:00,64.821,131.966,64.821,64.821,127.295,131.038,136.411,133.478,64.821
2016-09-06 00:00:00,65.235,133.122,65.235,65.235,127.694,131.451,137.188,134.619,65.235
2016-09-07 00:00:00,65.748,132.985,65.748,65.748,127.838,131.546,137.051,134.066,65.748
2016-09-08 00:00:00,66.57,131.931,66.57,66.57,126.99,130.652,136.003,133.041,66.57
2016-09-09 00:00:00,64.354,130.406,64.354,64.354,125.48,129.183,133.803,131.601,64.354
2016-09-12 00:00:00,64.948,130.67,64.948,64.948,125.221,128.82,134.103,131.854,64.948
2016-09-13 00:00:00,64.407,129.517,64.407,64.407,124.649,128.299,132.614,130.611,64.407
2016-09-14 00:00:00,64.681,130.151,64.681,64.681,124.268,127.921,133.103,131.073,64.681
2016-09-15 00:00:00,64.92,129.481,64.92,64.92,123.803,127.633,133.026,130.986,64.92
2016-09-16 00:00:00,63.709,129.641,63.709,63.709,124.099,128.028,133.357,131.12,63.709
2016-09-19 00:00:00,61.97,129.348,61.97,61.97,124.064,128.1,133.062,130.834,61.97
2016-09-20 00:00:00,63.056,129.601,63.056,63.056,124.326,128.033,133.328,131.076,63.056
2016-09-21 00:00:00,63.821,130.256,63.821,63.821,124.415,128.333,134.684,131.707,63.821
2016-09-22 00:00:00,64.822,131.029,64.822,64.822,125.574,129.592,135.732,132.454,64.822
2016-09-23 00:00:00,64.087,130.885,64.087,64.087,125.756,129.498,135.605,132.327,64.087
2016-09-26 00:00:00,63.692,131.254,63.692,63.692,126.59,130.111,136.254,132.847,63.692
2016-09-27 00:00:00,63.11,131.929,63.11,63.11,127.047,130.672,137.306,132.867,63.11
2016-09-28 00:00:00,64.978,131.654,64.978,64.978,127.203,130.782,137.178,132.569,64.978
2016-09-29 00:00:00,64.714,132.513,64.714,64.714,127.148,130.576,137.332,132.518,64.714
2016-09-30 00:00:00,65.882,131.846,65.882,65.882,126.601,130.04,136.781,131.797,65.882
2016-10-03 00:00:00,65.931,131.347,65.931,65.931,126.131,129.594,136.282,130.868,65.931
2016-10-04 00:00:00,65.417,130.456,65.417,65.417,125.368,128.811,135.144,129.884,65.417
2016-10-05 00:00:00,66.36,130.013,66.36,66.36,124.743,128.077,135.075,129.458,66.36
2016-10-06 00:00:00,66.797,129.752,66.797,66.797,124.487,128.155,135.073,129.208,66.797
2016-10-07 00:00:00,67.057,130.139,67.057,67.057,124.106,128.28,135.484,129.517,67.057
2016-10-11 00:00:00,67.621,129.521,67.621,67.621,123.398,127.606,134.561,128.689,67.621
2016-10-12 00:00:00,67.618,129.497,67.618,67.618,123.214,127.523,134.352,128.67,67.618
2016-10-13 00:00:00,67.496,129.947,67.496,67.496,123.732,127.879,134.815,128.144,67.496
2016-10-14 00:00:00,67.382,128.863,67.382,67.382,123.002,127.598,133.736,127.158,67.382
2016-10-17 00:00:00,67.785,129.457,67.785,67.785,122.739,127.274,134.742,127.71,67.785
2016-10-18 00:00:00,67.783,129.877,67.783,67.783,123.105,127.341,135.169,128.102,67.783
2016-10-19 00:00:00,68.231,129.782,68.231,68.231,123.121,127.494,135.446,128.086,68.231
2016-10-20 00:00:00,68.705,129.133,68.705,68.705,123.054,127.466,134.812,128.349,68.705
2016-10-21 00:00:00,68.725,129.447,68.725,68.725,123.136,127.568,135.251,128.75,68.725
2016-10-24 00:00:00,69.863,128.872,69.863,69.863,123.032,127.774,134.302,128.213,69.863
2016-10-25 00:00:00,69.543,129.105,69.543,69.543,124.071,127.907,134.594,128.438,69.543
2016-10-26 00:00:00,67.228,128.238,67.228,67.228,123.277,127.346,133.438,127.664,67.228
2016-10-27 00:00:00,67.438,127.116,67.438,67.438,123.014,126.422,132.358,126.635,67.438
2016-10-28 00:00:00,67.73,126.541,67.73,67.73,122.039,125.996,132.286,126.675,67.73
2016-10-31 00:00:00,66.089,126.92,66.089,66.089,122.781,126.316,132.795,127.329,66.089
2016-11-01 00:00:00,65.08,126.797,65.08,65.08,122.982,126.384,132.26,127.228,65.08
2016-11-02 00:00:00,63.718,127.07,63.718,63.718,123.541,127.055,132.544,127.492,63.718
2016-11-03 00:00:00,66.556,126.362,66.556,66.556,122.908,126.622,132.299,127.153,66.556
2016-11-04 00:00:00,65.048,126.935,65.048,65.048,123.224,127.081,133.006,127.75,65.048
2016-11-07 00:00:00,65.754,127.265,65.754,65.754,122.816,126.554,132.316,127.089,65.754
2016-11-08 00:00:00,65.892,126.709,65.892,65.892,122.522,126.224,131.766,126.607,65.892
2016-11-09 00:00:00,66.319,122.385,66.319,66.319,119.03,123.308,129.088,123.239,66.319
2016-11-10 00:00:00,65.542,121.292,65.542,65.542,118.056,122.045,127.463,121.71,65.542
2016-11-14 00:00:00,64.656,123.136,64.656,64.656,116.477,120.56,126.529,119.817,64.656
2016-11-15 00:00:00,66.116,123.845,66.116,66.116,116.869,121.18,127.287,120.004,66.116
2016-11-16 00:00:00,65.691,121.599,65.691,65.691,117.354,121.566,127.803,120.554,65.691
2016-11-17 00:00:00,66.365,119.839,66.365,66.365,116.966,120.952,126.049,119.044,66.365
2016-11-18 00:00:00,66.609,119.563,66.609,66.609,116.331,120.142,125.828,118.826,66.609
2016-11-21 00:00:00,67.493,120.507,67.493,67.493,116.472,120.212,126.394,119.703,67.493
2016-11-22 00:00:00,68.008,120.382,68.008,68.008,116.447,120.621,126.265,119.744,68.008
2016-11-23 00:00:00,68.188,119.713,68.188,68.188,115.932,120.301,125.949,119.741,68.188
2016-11-25 00:00:00,68.14,119.568,68.14,68.14,116.342,120.369,125.812,119.614,68.14
2016-11-28 00:00:00,68.85,119.824,68.85,68.85,117.006,120.803,126.369,120.044,68.85
2016-11-29 00:00:00,68.361,120.133,68.361,68.361,116.98,120.955,128.02,120.326,68.361
2016-11-30 00:00:00,71.202,118.604,71.202,71.202,116.285,120.153,127.348,119.806,71.202
2016-12-01 00:00:00,73.516,117.691,73.516,73.516,115.52,119.365,126.191,119.193,73.516
2016-12-02 00:00:00,74.162,118.396,74.162,74.162,115.676,119.722,127.112,120.885,74.162
2016-12-05 00:00:00,76.743,118.208,76.743,76.743,115.894,119.647,126.893,120.678,76.743
2016-12-06 00:00:00,76.752,118.456,76.752,76.752,115.658,119.674,126.746,120.408,76.752
2016-12-07 00:00:00,77.446,119.235,77.446,77.446,116.063,120.105,127.566,121.168,77.446
2016-12-08 00:00:00,79.287,117.895,79.287,79.287,115.593,119.526,126.611,119.813,79.287
2016-12-09 00:00:00,80.049,116.933,80.049,80.049,114.859,118.626,125.919,119.756,80.049
2016-12-12 00:00:00,82.645,117.407,82.645,82.645,114.727,118.286,126.161,119.792,82.645
2016-12-13 00:00:00,83.341,117.454,83.341,83.341,115.075,118.774,126.652,119.803,83.341
2016-12-14 00:00:00,83.307,116.194,83.307,83.307,115.096,118.418,125.928,119.499,83.307
2016-12-15 00:00:00,81.094,116.104,81.094,81.094,114.323,117.877,125.882,119.269,81.094
2016-12-16 00:00:00,81.477,115.338,81.477,81.477,114.413,118.222,126.326,119.638,81.477
2016-12-19 00:00:00,80.844,115.664,80.844,80.844,115.729,119.149,127.21,120.371,80.844
2016-12-20 00:00:00,78.883,119.103,78.883,78.883,115.951,119.152,126.458,120.064,78.883
2016-12-21 00:00:00,76.873,119.803,76.873,76.873,116.318,119.61,126.937,120.621,76.873
2016-12-22 00:00:00,80.249,119.683,80.249,80.249,116.622,119.651,126.828,120.494,80.249
2016-12-23 00:00:00,80.019,119.81,80.019,80.019,116.796,119.915,126.991,120.612,80.019
2016-12-27 00:00:00,79.197,119.575,79.197,79.197,116.33,119.224,126.472,120.357,79.197
2016-12-28 00:00:00,78.396,120.543,78.396,78.396,116.65,119.532,127.221,121.05,78.396
2016-12-29 00:00:00,78.242,121.117,78.242,78.242,117.03,119.945,128.089,121.409,78.242
2016-12-30 00:00:00,78.594,121.56,78.594,78.594,117.356,120.363,128.582,121.776,78.594
2017-01-03 00:00:00,79.906,121.79,79.906,79.906,117.403,120.495,128.128,122.134,79.906
2017-01-04 00:00:00,81.092,122.144,81.092,81.092,117.532,120.465,128.738,122.447,81.092
2017-01-05 00:00:00,82.505,123.117,82.505,82.505,118.584,121.728,129.987,123.583,82.505
2017-01-06 00:00:00,82.527,122.175,82.527,82.527,117.992,121.152,128.757,122.407,82.527
2017-01-09 00:00:00,81.518,123.64,81.518,81.518,118.474,121.461,129.63,123.202,81.518
2017-01-10 00:00:00,80.169,123.236,80.169,80.169,118.619,121.432,129.377,122.868,80.169
2017-01-11 00:00:00,79.613,123.448,79.613,79.613,118.631,121.663,129.444,123.058,79.613
2017-01-12 00:00:00,80.381,123.267,80.381,80.381,119.066,122.03,129.373,122.897,80.381
2017-01-13 00:00:00,79.922,122.695,79.922,79.922,118.654,121.67,128.876,122.336,79.922
2017-01-17 00:00:00,79.901,123.82,79.901,79.901,119.625,122.12,130.034,123.415,79.901
2017-01-18 00:00:00,79.343,122.027,79.343,79.343,118.896,121.35,128.723,122.178,79.343
2017-01-19 00:00:00,78.805,121.159,78.805,78.805,118.15,120.61,128.48,121.652,78.805
2017-01-20 00:00:00,79.111,121.047,79.111,79.111,117.948,120.402,128.724,121.557,79.111
2017-01-23 00:00:00,78.464,121.859,78.464,78.464,118.635,120.903,129.26,122.345,78.464
2017-01-24 00:00:00,78.724,121.015,78.724,78.724,118.381,120.814,128.207,121.558,78.724
2017-01-25 00:00:00,80.706,120.047,80.706,80.706,117.36,119.919,127.453,120.641,80.706
2017-01-26 00:00:00,81.991,119.883,81.991,81.991,117.29,120.018,127.287,120.593,81.991
2017-01-27 00:00:00,82.569,120.304,82.569,82.569,117.643,120.385,128.029,120.949,82.569
2017-01-30 00:00:00,81.432,120.249,81.432,81.432,117.615,120.214,127.863,120.958,81.432
2017-01-31 00:00:00,80.878,120.649,80.878,80.878,117.962,120.385,128.041,121.368,80.878
2017-02-01 00:00:00,80.611,120.28,80.611,80.611,117.484,120.151,127.646,121.125,80.611
2017-02-02 00:00:00,80.55,120.175,80.55,80.55,117.464,120.124,127.334,121.411,80.55
2017-02-03 00:00:00,80.897,120.145,80.897,80.897,117.358,119.895,127.316,121.109,80.897
2017-02-06 00:00:00,80.578,121.04,80.578,80.578,117.573,120.083,127.934,121.782,80.578
2017-02-07 00:00:00,80.467,121.356,80.467,80.467,117.936,120.582,128.901,122.891,80.467
2017-02-08 00:00:00,79.494,122.452,79.494,79.494,118.873,121.584,129.527,123.641,79.494
2017-02-09 00:00:00,79.201,121.495,79.201,79.201,118.261,121.031,128.509,122.673,79.201
2017-02-10 00:00:00,79.828,121.365,79.828,79.828,117.93,120.999,128.371,122.547,79.828
2017-02-13 00:00:00,79.611,121.278,79.611,79.611,117.914,121.004,128.005,122.039,79.611
2017-02-14 00:00:00,80.085,120.748,80.085,80.085,117.486,120.708,127.425,122.392,80.085
2017-02-15 00:00:00,79.534,120.399,79.534,79.534,117.132,120.223,127.362,122.095,79.534
2017-02-16 00:00:00,79.15,120.782,79.15,79.15,117.504,120.465,127.946,122.671,79.15
2017-02-17 00:00:00,79.345,121.553,79.345,79.345,117.819,120.752,128.244,122.984,79.345
2017-02-21 00:00:00,79.895,120.915,79.895,79.895,117.652,120.392,127.723,122.529,79.895
2017-02-22 00:00:00,80.129,121.214,80.129,80.129,117.843,120.76,128.039,122.825,80.129
2017-02-23 00:00:00,82.255,121.718,82.255,82.255,118.135,120.761,128.543,123.318,82.255
2017-02-24 00:00:00,83.069,122.772,83.069,83.069,118.86,121.655,129.495,124.33,83.069
2017-02-27 00:00:00,82.26,122.126,82.26,82.26,118.728,121.583,128.869,123.745,82.26
2017-02-28 00:00:00,81.263,121.481,81.263,81.263,118.951,121.86,128.351,123.177,81.263
