,EH0970051 Corp,037411AR6 Corp,62912XAC8 Corp,292505AG9 Corp,62912XAC8 Corp_4,126650BJ8 Corp,881575AC8 Corp,881575AC8 Corp_7,00817YAG3 Corp,EH0970051 Corp_9,292505AG9 Corp_10
Company,Marks & Spencer PLC,Apache Corp,NGPL PipeCo LLC,Ovintiv Inc,NGPL PipeCo LLC,CVS Health Corp,Tesco PLC,Tesco PLC,Aetna Inc,Marks & Spencer PLC,Ovintiv Inc
Ticker,MARSPE,APA,NGPLCO,OVV,NGPLCO,CVS,TSCOLN,TSCOLN,AET,MARSPE,OVV
Rating,BBB-,BBB-,BBB-,BBB-,BBB-,BBB-,BBB-,BBB-,BBB-,BBB-,BBB-
Issue Date,2007-12-06 00:00:00,2007-01-26 00:00:00,2007-12-21 00:00:00,2007-12-04 00:00:00,2007-12-21 00:00:00,2007-05-25 00:00:00,2007-11-05 00:00:00,2007-11-05 00:00:00,2007-12-04 00:00:00,2007-12-06 00:00:00,2007-12-04 00:00:00
Maturity Date,2037-12-01 00:00:00,2037-01-15 00:00:00,2037-12-15 00:00:00,2038-02-01 00:00:00,2037-12-15 00:00:00,2027-06-01 00:00:00,2037-11-15 00:00:00,2037-11-15 00:00:00,2037-12-15 00:00:00,2037-12-01 00:00:00,2038-02-01 00:00:00
Coupon ,7.125,6,7.768,6.5,7.768,6.25,6.15,6.15,6.75,7.125,6.5
Tenor (days),10953,10947,10952,11017,10952,7312,10968,10968,10969,10953,11017
2017-12-26 00:00:00,80.423,80.423,80.423,80.423,80.423,80.423,80.423,80.423,80.423,80.423,80.423
2017-12-27 00:00:00,80.926,80.926,80.926,80.926,80.926,80.926,80.926,80.926,80.926,80.926,80.926
2017-12-28 00:00:00,80.978,80.978,80.978,80.978,80.978,80.978,80.978,80.978,80.978,80.978,80.978
2017-12-29 00:00:00,81.283,81.283,81.283,81.283,81.283,81.283,81.283,81.283,81.283,81.283,81.283
2018-01-02 00:00:00,81.511,81.511,81.511,81.511,81.511,81.511,81.511,81.511,81.511,81.511,81.511
2018-01-03 00:00:00,82.96,82.96,82.96,82.96,82.96,82.96,82.96,82.96,82.96,82.96,82.96
2018-01-04 00:00:00,84.249,84.249,84.249,84.249,84.249,84.249,84.249,84.249,84.249,84.249,84.249
2018-01-05 00:00:00,85.221,85.221,85.221,85.221,85.221,85.221,85.221,85.221,85.221,85.221,85.221
2018-01-08 00:00:00,85.394,85.394,85.394,85.394,85.394,85.394,85.394,85.394,85.394,85.394,85.394
2018-01-09 00:00:00,85.413,85.413,85.413,85.413,85.413,85.413,85.413,85.413,85.413,85.413,85.413
2018-01-10 00:00:00,85.796,85.796,85.796,85.796,85.796,85.796,85.796,85.796,85.796,85.796,85.796
2018-01-11 00:00:00,86.172,86.172,86.172,86.172,86.172,86.172,86.172,86.172,86.172,86.172,86.172
2018-01-12 00:00:00,86.167,86.167,86.167,86.167,86.167,86.167,86.167,86.167,86.167,86.167,86.167
2018-01-16 00:00:00,86.312,86.312,86.312,86.312,86.312,86.312,86.312,86.312,86.312,86.312,86.312
2018-01-17 00:00:00,85.821,85.821,85.821,85.821,85.821,85.821,85.821,85.821,85.821,85.821,85.821
2018-01-18 00:00:00,85.651,85.651,85.651,85.651,85.651,85.651,85.651,85.651,85.651,85.651,85.651
2018-01-19 00:00:00,85.115,85.115,85.115,85.115,85.115,85.115,85.115,85.115,85.115,85.115,85.115
2018-01-22 00:00:00,85.15,85.15,85.15,85.15,85.15,85.15,85.15,85.15,85.15,85.15,85.15
2018-01-23 00:00:00,86.081,86.081,86.081,86.081,86.081,86.081,86.081,86.081,86.081,86.081,86.081
2018-01-24 00:00:00,86.725,86.725,86.725,86.725,86.725,86.725,86.725,86.725,86.725,86.725,86.725
2018-01-25 00:00:00,87.154,87.154,87.154,87.154,87.154,87.154,87.154,87.154,87.154,87.154,87.154
2018-01-26 00:00:00,87.278,87.278,87.278,87.278,87.278,87.278,87.278,87.278,87.278,87.278,87.278
2018-01-29 00:00:00,86.766,86.766,86.766,86.766,86.766,86.766,86.766,86.766,86.766,86.766,86.766
2018-01-30 00:00:00,85.965,85.965,85.965,85.965,85.965,85.965,85.965,85.965,85.965,85.965,85.965
2018-01-31 00:00:00,86.051,86.051,86.051,86.051,86.051,86.051,86.051,86.051,86.051,86.051,86.051
2018-02-01 00:00:00,85.612,85.612,85.612,85.612,85.612,85.612,85.612,85.612,85.612,85.612,85.612
2018-02-02 00:00:00,85.114,85.114,85.114,85.114,85.114,85.114,85.114,85.114,85.114,85.114,85.114
2018-02-05 00:00:00,84.344,84.344,84.344,84.344,84.344,84.344,84.344,84.344,84.344,84.344,84.344
2018-02-06 00:00:00,82.991,82.991,82.991,82.991,82.991,82.991,82.991,82.991,82.991,82.991,82.991
2018-02-07 00:00:00,83.012,83.012,83.012,83.012,83.012,83.012,83.012,83.012,83.012,83.012,83.012
2018-02-08 00:00:00,82.053,82.053,82.053,82.053,82.053,82.053,82.053,82.053,82.053,82.053,82.053
2018-02-09 00:00:00,79.477,79.477,79.477,79.477,79.477,79.477,79.477,79.477,79.477,79.477,79.477
2018-02-12 00:00:00,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34,81.34
2018-02-13 00:00:00,80.678,80.678,80.678,80.678,80.678,80.678,80.678,80.678,80.678,80.678,80.678
2018-02-14 00:00:00,81.069,81.069,81.069,81.069,81.069,81.069,81.069,81.069,81.069,81.069,81.069
2018-02-15 00:00:00,81.815,81.815,81.815,81.815,81.815,81.815,81.815,81.815,81.815,81.815,81.815
2018-02-16 00:00:00,81.77,81.77,81.77,81.77,81.77,81.77,81.77,81.77,81.77,81.77,81.77
2018-02-20 00:00:00,81.918,81.918,81.918,81.918,81.918,81.918,81.918,81.918,81.918,81.918,81.918
2018-02-21 00:00:00,80.286,80.286,80.286,80.286,80.286,80.286,80.286,80.286,80.286,80.286,80.286
2018-02-22 00:00:00,80.326,80.326,80.326,80.326,80.326,80.326,80.326,80.326,80.326,80.326,80.326
2018-02-23 00:00:00,80.634,80.634,80.634,80.634,80.634,80.634,80.634,80.634,80.634,80.634,80.634
2018-02-26 00:00:00,81.016,81.016,81.016,81.016,81.016,81.016,81.016,81.016,81.016,81.016,81.016
2018-02-27 00:00:00,80.678,80.678,80.678,80.678,80.678,80.678,80.678,80.678,80.678,80.678,80.678
2018-02-28 00:00:00,80.402,80.402,80.402,80.402,80.402,80.402,80.402,80.402,80.402,80.402,80.402
2018-03-01 00:00:00,79.072,79.072,79.072,79.072,79.072,79.072,79.072,79.072,79.072,79.072,79.072
2018-03-02 00:00:00,79.116,79.116,79.116,79.116,79.116,79.116,79.116,79.116,79.116,79.116,79.116
2018-03-05 00:00:00,79.369,79.369,79.369,79.369,79.369,79.369,79.369,79.369,79.369,79.369,79.369
2018-03-06 00:00:00,79.772,79.772,79.772,79.772,79.772,79.772,79.772,79.772,79.772,79.772,79.772
2018-03-07 00:00:00,79.245,79.245,79.245,79.245,79.245,79.245,79.245,79.245,79.245,79.245,79.245
2018-03-08 00:00:00,79.081,79.081,79.081,79.081,79.081,79.081,79.081,79.081,79.081,79.081,79.081
2018-03-09 00:00:00,80.008,80.008,80.008,80.008,80.008,80.008,80.008,80.008,80.008,80.008,80.008
2018-03-12 00:00:00,79.834,79.834,79.834,79.834,79.834,79.834,79.834,79.834,79.834,79.834,79.834
2018-03-13 00:00:00,79.405,79.405,79.405,79.405,79.405,79.405,79.405,79.405,79.405,79.405,79.405
2018-03-14 00:00:00,79.311,79.311,79.311,79.311,79.311,79.311,79.311,79.311,79.311,79.311,79.311
2018-03-15 00:00:00,78.875,78.875,78.875,78.875,78.875,78.875,78.875,78.875,78.875,78.875,78.875
2018-03-16 00:00:00,79.209,79.209,79.209,79.209,79.209,79.209,79.209,79.209,79.209,79.209,79.209
2018-03-19 00:00:00,78.858,78.858,78.858,78.858,78.858,78.858,78.858,78.858,78.858,78.858,78.858
2018-03-20 00:00:00,78.813,78.813,78.813,78.813,78.813,78.813,78.813,78.813,78.813,78.813,78.813
2018-03-21 00:00:00,79.229,79.229,79.229,79.229,79.229,79.229,79.229,79.229,79.229,79.229,79.229
2018-03-22 00:00:00,78.714,78.714,78.714,78.714,78.714,78.714,78.714,78.714,78.714,78.714,78.714
2018-03-23 00:00:00,78.696,78.696,78.696,78.696,78.696,78.696,78.696,78.696,78.696,78.696,78.696
2018-03-26 00:00:00,78.493,78.493,78.493,78.493,78.493,78.493,78.493,78.493,78.493,78.493,78.493
2018-03-27 00:00:00,78.714,78.714,78.714,78.714,78.714,78.714,78.714,78.714,78.714,78.714,78.714
2018-03-28 00:00:00,78.346,78.346,78.346,78.346,78.346,78.346,78.346,78.346,78.346,78.346,78.346
2018-03-29 00:00:00,78.609,78.609,78.609,78.609,78.609,78.609,78.609,78.609,78.609,78.609,78.609
2018-04-02 00:00:00,78.194,78.194,78.194,78.194,78.194,78.194,78.194,78.194,78.194,78.194,78.194
2018-04-03 00:00:00,78.318,78.318,78.318,78.318,78.318,78.318,78.318,78.318,78.318,78.318,78.318
2018-04-04 00:00:00,78.48,78.48,78.48,78.48,78.48,78.48,78.48,78.48,78.48,78.48,78.48
2018-04-05 00:00:00,79.324,79.324,79.324,79.324,79.324,79.324,79.324,79.324,79.324,79.324,79.324
2018-04-06 00:00:00,78.954,78.954,78.954,78.954,78.954,78.954,78.954,78.954,78.954,78.954,78.954
2018-04-09 00:00:00,79.518,79.518,79.518,79.518,79.518,79.518,79.518,79.518,79.518,79.518,79.518
2018-04-10 00:00:00,80.039,80.039,80.039,80.039,80.039,80.039,80.039,80.039,80.039,80.039,80.039
2018-04-11 00:00:00,80.714,80.714,80.714,80.714,80.714,80.714,80.714,80.714,80.714,80.714,80.714
2018-04-12 00:00:00,81.184,81.184,81.184,81.184,81.184,81.184,81.184,81.184,81.184,81.184,81.184
2018-04-13 00:00:00,81.639,81.639,81.639,81.639,81.639,81.639,81.639,81.639,81.639,81.639,81.639
2018-04-16 00:00:00,81.844,81.844,81.844,81.844,81.844,81.844,81.844,81.844,81.844,81.844,81.844
2018-04-17 00:00:00,82.287,82.287,82.287,82.287,82.287,82.287,82.287,82.287,82.287,82.287,82.287
2018-04-18 00:00:00,83.523,83.523,83.523,83.523,83.523,83.523,83.523,83.523,83.523,83.523,83.523
2018-04-19 00:00:00,83.553,83.553,83.553,83.553,83.553,83.553,83.553,83.553,83.553,83.553,83.553
2018-04-20 00:00:00,83.082,83.082,83.082,83.082,83.082,83.082,83.082,83.082,83.082,83.082,83.082
2018-04-23 00:00:00,83.26,83.26,83.26,83.26,83.26,83.26,83.26,83.26,83.26,83.26,83.26
2018-04-24 00:00:00,83.658,83.658,83.658,83.658,83.658,83.658,83.658,83.658,83.658,83.658,83.658
2018-04-25 00:00:00,83.436,83.436,83.436,83.436,83.436,83.436,83.436,83.436,83.436,83.436,83.436
2018-04-26 00:00:00,84.342,84.342,84.342,84.342,84.342,84.342,84.342,84.342,84.342,84.342,84.342
2018-04-27 00:00:00,84.132,84.132,84.132,84.132,84.132,84.132,84.132,84.132,84.132,84.132,84.132
2018-04-30 00:00:00,84.126,84.126,84.126,84.126,84.126,84.126,84.126,84.126,84.126,84.126,84.126
2018-05-01 00:00:00,83.68,83.68,83.68,83.68,83.68,83.68,83.68,83.68,83.68,83.68,83.68
2018-05-02 00:00:00,83.796,83.796,83.796,83.796,83.796,83.796,83.796,83.796,83.796,83.796,83.796
2018-05-03 00:00:00,83.473,83.473,83.473,83.473,83.473,83.473,83.473,83.473,83.473,83.473,83.473
2018-05-04 00:00:00,83.702,83.702,83.702,83.702,83.702,83.702,83.702,83.702,83.702,83.702,83.702
2018-05-07 00:00:00,83.894,83.894,83.894,83.894,83.894,83.894,83.894,83.894,83.894,83.894,83.894
2018-05-08 00:00:00,83.358,83.358,83.358,83.358,83.358,83.358,83.358,83.358,83.358,83.358,83.358
2018-05-09 00:00:00,83.814,83.814,83.814,83.814,83.814,83.814,83.814,83.814,83.814,83.814,83.814
2018-05-10 00:00:00,84.194,84.194,84.194,84.194,84.194,84.194,84.194,84.194,84.194,84.194,84.194
2018-05-11 00:00:00,84.757,84.757,84.757,84.757,84.757,84.757,84.757,84.757,84.757,84.757,84.757
2018-05-14 00:00:00,84.791,84.791,84.791,84.791,84.791,84.791,84.791,84.791,84.791,84.791,84.791
2018-05-15 00:00:00,85.386,85.386,85.386,85.386,85.386,85.386,85.386,85.386,85.386,85.386,85.386
2018-05-16 00:00:00,85.262,85.262,85.262,85.262,85.262,85.262,85.262,85.262,85.262,85.262,85.262
2018-05-17 00:00:00,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57
2018-05-18 00:00:00,85.478,85.478,85.478,85.478,85.478,85.478,85.478,85.478,85.478,85.478,85.478
2018-05-21 00:00:00,85.679,85.679,85.679,85.679,85.679,85.679,85.679,85.679,85.679,85.679,85.679
2018-05-22 00:00:00,86.078,86.078,86.078,86.078,86.078,86.078,86.078,86.078,86.078,86.078,86.078
2018-05-23 00:00:00,85.603,85.603,85.603,85.603,85.603,85.603,85.603,85.603,85.603,85.603,85.603
2018-05-24 00:00:00,85.327,85.327,85.327,85.327,85.327,85.327,85.327,85.327,85.327,85.327,85.327
2018-05-25 00:00:00,84.474,84.474,84.474,84.474,84.474,84.474,84.474,84.474,84.474,84.474,84.474
2018-05-29 00:00:00,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895,83.895
2018-05-30 00:00:00,84.699,84.699,84.699,84.699,84.699,84.699,84.699,84.699,84.699,84.699,84.699
2018-05-31 00:00:00,84.65,84.65,84.65,84.65,84.65,84.65,84.65,84.65,84.65,84.65,84.65
2018-06-01 00:00:00,84.478,84.478,84.478,84.478,84.478,84.478,84.478,84.478,84.478,84.478,84.478
2018-06-04 00:00:00,84.384,84.384,84.384,84.384,84.384,84.384,84.384,84.384,84.384,84.384,84.384
2018-06-05 00:00:00,84.76,84.76,84.76,84.76,84.76,84.76,84.76,84.76,84.76,84.76,84.76
2018-06-06 00:00:00,84.527,84.527,84.527,84.527,84.527,84.527,84.527,84.527,84.527,84.527,84.527
2018-06-07 00:00:00,84.787,84.787,84.787,84.787,84.787,84.787,84.787,84.787,84.787,84.787,84.787
2018-06-08 00:00:00,84.712,84.712,84.712,84.712,84.712,84.712,84.712,84.712,84.712,84.712,84.712
2018-06-11 00:00:00,84.816,84.816,84.816,84.816,84.816,84.816,84.816,84.816,84.816,84.816,84.816
2018-06-12 00:00:00,85.248,85.248,85.248,85.248,85.248,85.248,85.248,85.248,85.248,85.248,85.248
2018-06-13 00:00:00,85.281,85.281,85.281,85.281,85.281,85.281,85.281,85.281,85.281,85.281,85.281
2018-06-14 00:00:00,85.552,85.552,85.552,85.552,85.552,85.552,85.552,85.552,85.552,85.552,85.552
2018-06-15 00:00:00,85.338,85.338,85.338,85.338,85.338,85.338,85.338,85.338,85.338,85.338,85.338
2018-06-18 00:00:00,85.263,85.263,85.263,85.263,85.263,85.263,85.263,85.263,85.263,85.263,85.263
2018-06-19 00:00:00,84.273,84.273,84.273,84.273,84.273,84.273,84.273,84.273,84.273,84.273,84.273
2018-06-20 00:00:00,84.578,84.578,84.578,84.578,84.578,84.578,84.578,84.578,84.578,84.578,84.578
2018-06-21 00:00:00,84.474,84.474,84.474,84.474,84.474,84.474,84.474,84.474,84.474,84.474,84.474
2018-06-22 00:00:00,84.92,84.92,84.92,84.92,84.92,84.92,84.92,84.92,84.92,84.92,84.92
2018-06-25 00:00:00,84.317,84.317,84.317,84.317,84.317,84.317,84.317,84.317,84.317,84.317,84.317
2018-06-26 00:00:00,84.285,84.285,84.285,84.285,84.285,84.285,84.285,84.285,84.285,84.285,84.285
2018-06-27 00:00:00,84.249,84.249,84.249,84.249,84.249,84.249,84.249,84.249,84.249,84.249,84.249
2018-06-28 00:00:00,83.117,83.117,83.117,83.117,83.117,83.117,83.117,83.117,83.117,83.117,83.117
2018-06-29 00:00:00,83.143,83.143,83.143,83.143,83.143,83.143,83.143,83.143,83.143,83.143,83.143
2018-07-02 00:00:00,83.285,83.285,83.285,83.285,83.285,83.285,83.285,83.285,83.285,83.285,83.285
2018-07-03 00:00:00,83.405,83.405,83.405,83.405,83.405,83.405,83.405,83.405,83.405,83.405,83.405
2018-07-05 00:00:00,83.25,83.25,83.25,83.25,83.25,83.25,83.25,83.25,83.25,83.25,83.25
2018-07-06 00:00:00,83.401,83.401,83.401,83.401,83.401,83.401,83.401,83.401,83.401,83.401,83.401
2018-07-09 00:00:00,83.468,83.468,83.468,83.468,83.468,83.468,83.468,83.468,83.468,83.468,83.468
2018-07-10 00:00:00,83.804,83.804,83.804,83.804,83.804,83.804,83.804,83.804,83.804,83.804,83.804
2018-07-11 00:00:00,83.118,83.118,83.118,83.118,83.118,83.118,83.118,83.118,83.118,83.118,83.118
2018-07-12 00:00:00,82.935,82.935,82.935,82.935,82.935,82.935,82.935,82.935,82.935,82.935,82.935
2018-07-13 00:00:00,82.875,82.875,82.875,82.875,82.875,82.875,82.875,82.875,82.875,82.875,82.875
2018-07-16 00:00:00,82.32,82.32,82.32,82.32,82.32,82.32,82.32,82.32,82.32,82.32,82.32
2018-07-17 00:00:00,82.236,82.236,82.236,82.236,82.236,82.236,82.236,82.236,82.236,82.236,82.236
2018-07-18 00:00:00,82.26,82.26,82.26,82.26,82.26,82.26,82.26,82.26,82.26,82.26,82.26
2018-07-19 00:00:00,82.095,82.095,82.095,82.095,82.095,82.095,82.095,82.095,82.095,82.095,82.095
2018-07-20 00:00:00,82.191,82.191,82.191,82.191,82.191,82.191,82.191,82.191,82.191,82.191,82.191
2018-07-23 00:00:00,82.121,82.121,82.121,82.121,82.121,82.121,82.121,82.121,82.121,82.121,82.121
2018-07-24 00:00:00,82.307,82.307,82.307,82.307,82.307,82.307,82.307,82.307,82.307,82.307,82.307
2018-07-25 00:00:00,82.281,82.281,82.281,82.281,82.281,82.281,82.281,82.281,82.281,82.281,82.281
2018-07-26 00:00:00,82.872,82.872,82.872,82.872,82.872,82.872,82.872,82.872,82.872,82.872,82.872
2018-07-27 00:00:00,82.863,82.863,82.863,82.863,82.863,82.863,82.863,82.863,82.863,82.863,82.863
2018-07-30 00:00:00,83.012,83.012,83.012,83.012,83.012,83.012,83.012,83.012,83.012,83.012,83.012
2018-07-31 00:00:00,83.49,83.49,83.49,83.49,83.49,83.49,83.49,83.49,83.49,83.49,83.49
2018-08-01 00:00:00,83.179,83.179,83.179,83.179,83.179,83.179,83.179,83.179,83.179,83.179,83.179
2018-08-02 00:00:00,83.326,83.326,83.326,83.326,83.326,83.326,83.326,83.326,83.326,83.326,83.326
2018-08-03 00:00:00,83.127,83.127,83.127,83.127,83.127,83.127,83.127,83.127,83.127,83.127,83.127
2018-08-06 00:00:00,83.83,83.83,83.83,83.83,83.83,83.83,83.83,83.83,83.83,83.83,83.83
2018-08-07 00:00:00,84.235,84.235,84.235,84.235,84.235,84.235,84.235,84.235,84.235,84.235,84.235
2018-08-08 00:00:00,83.949,83.949,83.949,83.949,83.949,83.949,83.949,83.949,83.949,83.949,83.949
2018-08-09 00:00:00,83.491,83.491,83.491,83.491,83.491,83.491,83.491,83.491,83.491,83.491,83.491
2018-08-10 00:00:00,83.16,83.16,83.16,83.16,83.16,83.16,83.16,83.16,83.16,83.16,83.16
2018-08-13 00:00:00,82.607,82.607,82.607,82.607,82.607,82.607,82.607,82.607,82.607,82.607,82.607
2018-08-14 00:00:00,82.836,82.836,82.836,82.836,82.836,82.836,82.836,82.836,82.836,82.836,82.836
2018-08-15 00:00:00,81.937,81.937,81.937,81.937,81.937,81.937,81.937,81.937,81.937,81.937,81.937
2018-08-16 00:00:00,82.057,82.057,82.057,82.057,82.057,82.057,82.057,82.057,82.057,82.057,82.057
2018-08-17 00:00:00,82.098,82.098,82.098,82.098,82.098,82.098,82.098,82.098,82.098,82.098,82.098
2018-08-20 00:00:00,82.662,82.662,82.662,82.662,82.662,82.662,82.662,82.662,82.662,82.662,82.662
2018-08-21 00:00:00,82.612,82.612,82.612,82.612,82.612,82.612,82.612,82.612,82.612,82.612,82.612
2018-08-22 00:00:00,82.761,82.761,82.761,82.761,82.761,82.761,82.761,82.761,82.761,82.761,82.761
2018-08-23 00:00:00,82.626,82.626,82.626,82.626,82.626,82.626,82.626,82.626,82.626,82.626,82.626
2018-08-24 00:00:00,83.359,83.359,83.359,83.359,83.359,83.359,83.359,83.359,83.359,83.359,83.359
2018-08-27 00:00:00,82.795,82.795,82.795,82.795,82.795,82.795,82.795,82.795,82.795,82.795,82.795
2018-08-28 00:00:00,82.923,82.923,82.923,82.923,82.923,82.923,82.923,82.923,82.923,82.923,82.923
2018-08-29 00:00:00,83.087,83.087,83.087,83.087,83.087,83.087,83.087,83.087,83.087,83.087,83.087
2018-08-30 00:00:00,82.878,82.878,82.878,82.878,82.878,82.878,82.878,82.878,82.878,82.878,82.878
2018-08-31 00:00:00,82.404,82.404,82.404,82.404,82.404,82.404,82.404,82.404,82.404,82.404,82.404
2018-09-04 00:00:00,82.852,82.852,82.852,82.852,82.852,82.852,82.852,82.852,82.852,82.852,82.852
2018-09-05 00:00:00,83.048,83.048,83.048,83.048,83.048,83.048,83.048,83.048,83.048,83.048,83.048
2018-09-06 00:00:00,82.556,82.556,82.556,82.556,82.556,82.556,82.556,82.556,82.556,82.556,82.556
2018-09-07 00:00:00,83.123,83.123,83.123,83.123,83.123,83.123,83.123,83.123,83.123,83.123,83.123
2018-09-10 00:00:00,83.288,83.288,83.288,83.288,83.288,83.288,83.288,83.288,83.288,83.288,83.288
2018-09-11 00:00:00,83.404,83.404,83.404,83.404,83.404,83.404,83.404,83.404,83.404,83.404,83.404
2018-09-12 00:00:00,84.448,84.448,84.448,84.448,84.448,84.448,84.448,84.448,84.448,84.448,84.448
2018-09-13 00:00:00,84.297,84.297,84.297,84.297,84.297,84.297,84.297,84.297,84.297,84.297,84.297
2018-09-14 00:00:00,84.048,84.048,84.048,84.048,84.048,84.048,84.048,84.048,84.048,84.048,84.048
2018-09-17 00:00:00,84.198,84.198,84.198,84.198,84.198,84.198,84.198,84.198,84.198,84.198,84.198
2018-09-18 00:00:00,84.425,84.425,84.425,84.425,84.425,84.425,84.425,84.425,84.425,84.425,84.425
2018-09-19 00:00:00,84.436,84.436,84.436,84.436,84.436,84.436,84.436,84.436,84.436,84.436,84.436
2018-09-20 00:00:00,85.368,85.368,85.368,85.368,85.368,85.368,85.368,85.368,85.368,85.368,85.368
2018-09-21 00:00:00,85.528,85.528,85.528,85.528,85.528,85.528,85.528,85.528,85.528,85.528,85.528
2018-09-24 00:00:00,86.006,86.006,86.006,86.006,86.006,86.006,86.006,86.006,86.006,86.006,86.006
2018-09-25 00:00:00,86.12,86.12,86.12,86.12,86.12,86.12,86.12,86.12,86.12,86.12,86.12
2018-09-26 00:00:00,85.998,85.998,85.998,85.998,85.998,85.998,85.998,85.998,85.998,85.998,85.998
2018-09-27 00:00:00,86.183,86.183,86.183,86.183,86.183,86.183,86.183,86.183,86.183,86.183,86.183
2018-09-28 00:00:00,86.456,86.456,86.456,86.456,86.456,86.456,86.456,86.456,86.456,86.456,86.456
2018-10-01 00:00:00,86.587,86.587,86.587,86.587,86.587,86.587,86.587,86.587,86.587,86.587,86.587
2018-10-02 00:00:00,86.203,86.203,86.203,86.203,86.203,86.203,86.203,86.203,86.203,86.203,86.203
2018-10-03 00:00:00,86.285,86.285,86.285,86.285,86.285,86.285,86.285,86.285,86.285,86.285,86.285
2018-10-04 00:00:00,84.875,84.875,84.875,84.875,84.875,84.875,84.875,84.875,84.875,84.875,84.875
2018-10-05 00:00:00,84.63,84.63,84.63,84.63,84.63,84.63,84.63,84.63,84.63,84.63,84.63
2018-10-09 00:00:00,84.498,84.498,84.498,84.498,84.498,84.498,84.498,84.498,84.498,84.498,84.498
2018-10-10 00:00:00,84.051,84.051,84.051,84.051,84.051,84.051,84.051,84.051,84.051,84.051,84.051
2018-10-11 00:00:00,83.405,83.405,83.405,83.405,83.405,83.405,83.405,83.405,83.405,83.405,83.405
2018-10-12 00:00:00,83.974,83.974,83.974,83.974,83.974,83.974,83.974,83.974,83.974,83.974,83.974
2018-10-15 00:00:00,84.002,84.002,84.002,84.002,84.002,84.002,84.002,84.002,84.002,84.002,84.002
2018-10-16 00:00:00,85.012,85.012,85.012,85.012,85.012,85.012,85.012,85.012,85.012,85.012,85.012
2018-10-17 00:00:00,84.929,84.929,84.929,84.929,84.929,84.929,84.929,84.929,84.929,84.929,84.929
2018-10-18 00:00:00,84.404,84.404,84.404,84.404,84.404,84.404,84.404,84.404,84.404,84.404,84.404
2018-10-19 00:00:00,84.576,84.576,84.576,84.576,84.576,84.576,84.576,84.576,84.576,84.576,84.576
2018-10-22 00:00:00,85.029,85.029,85.029,85.029,85.029,85.029,85.029,85.029,85.029,85.029,85.029
2018-10-23 00:00:00,83.36,83.36,83.36,83.36,83.36,83.36,83.36,83.36,83.36,83.36,83.36
2018-10-24 00:00:00,83.551,83.551,83.551,83.551,83.551,83.551,83.551,83.551,83.551,83.551,83.551
2018-10-25 00:00:00,82.869,82.869,82.869,82.869,82.869,82.869,82.869,82.869,82.869,82.869,82.869
2018-10-26 00:00:00,82.396,82.396,82.396,82.396,82.396,82.396,82.396,82.396,82.396,82.396,82.396
2018-10-29 00:00:00,81.578,81.578,81.578,81.578,81.578,81.578,81.578,81.578,81.578,81.578,81.578
2018-10-30 00:00:00,80.01,80.01,80.01,80.01,80.01,80.01,80.01,80.01,80.01,80.01,80.01
2018-10-31 00:00:00,80.447,80.447,80.447,80.447,80.447,80.447,80.447,80.447,80.447,80.447,80.447
2018-11-01 00:00:00,80.309,80.309,80.309,80.309,80.309,80.309,80.309,80.309,80.309,80.309,80.309
2018-11-02 00:00:00,79.735,79.735,79.735,79.735,79.735,79.735,79.735,79.735,79.735,79.735,79.735
2018-11-05 00:00:00,79.135,79.135,79.135,79.135,79.135,79.135,79.135,79.135,79.135,79.135,79.135
2018-11-06 00:00:00,78.803,78.803,78.803,78.803,78.803,78.803,78.803,78.803,78.803,78.803,78.803
2018-11-07 00:00:00,79.093,79.093,79.093,79.093,79.093,79.093,79.093,79.093,79.093,79.093,79.093
2018-11-08 00:00:00,79.045,79.045,79.045,79.045,79.045,79.045,79.045,79.045,79.045,79.045,79.045
2018-11-09 00:00:00,78.041,78.041,78.041,78.041,78.041,78.041,78.041,78.041,78.041,78.041,78.041
2018-11-13 00:00:00,75.594,75.594,75.594,75.594,75.594,75.594,75.594,75.594,75.594,75.594,75.594
2018-11-14 00:00:00,75.931,75.931,75.931,75.931,75.931,75.931,75.931,75.931,75.931,75.931,75.931
2018-11-15 00:00:00,74.077,74.077,74.077,74.077,74.077,74.077,74.077,74.077,74.077,74.077,74.077
2018-11-16 00:00:00,74.363,74.363,74.363,74.363,74.363,74.363,74.363,74.363,74.363,74.363,74.363
2018-11-19 00:00:00,70.462,70.462,70.462,70.462,70.462,70.462,70.462,70.462,70.462,70.462,70.462
2018-11-20 00:00:00,71.727,71.727,71.727,71.727,71.727,71.727,71.727,71.727,71.727,71.727,71.727
2018-11-21 00:00:00,73.299,73.299,73.299,73.299,73.299,73.299,73.299,73.299,73.299,73.299,73.299
2018-11-23 00:00:00,71.468,71.468,71.468,71.468,71.468,71.468,71.468,71.468,71.468,71.468,71.468
2018-11-26 00:00:00,71.922,71.922,71.922,71.922,71.922,71.922,71.922,71.922,71.922,71.922,71.922
2018-11-27 00:00:00,71.418,71.418,71.418,71.418,71.418,71.418,71.418,71.418,71.418,71.418,71.418
2018-11-28 00:00:00,72.097,72.097,72.097,72.097,72.097,72.097,72.097,72.097,72.097,72.097,72.097
