,670346AH8 Corp,94973VAN7 Corp,15189WAD2 Corp,02364WAP0 Corp,759509AB8 Corp,761713AT3 Corp,13645RAF1 Corp,98417EAC4 Corp,58013MEC4 Corp,744533BJ8 Corp,976826BE6 Corp,15361GAQ8 Corp,476556CX1 Corp,548661CP0 Corp,867229AE6 Corp,88579EAC9 Corp,75913MAA7 Corp,126408GK3 Corp,74834LAN0 Corp,92343VAF1 Corp,037735CK1 Corp,38141GFD1 Corp
Company,Nucor Corp,Elevance Health Inc,CenterPoint Energy Resources Corp,America Movil SAB de CV,Reliance Inc,Reynolds American Inc,Canadian Pacific Railway Co,Glencore Finance Canada Ltd,McDonald's Corp,Public Service Co of Oklahoma,Wisconsin Power and Light Co,Central Hudson Gas & Electric Corp,Jersey Central Power & Light Co,Lowe's Cos Inc,Suncor Energy Inc,3M Co,Regions Bank/Birmingham AL,CSX Corp,Quest Diagnostics Inc,Verizon Communications Inc,Appalachian Power Co,Goldman Sachs Group Inc/The
Ticker,NUE,ELV,CNP,AMXLMM,RS,BATSLN,CP,GLENLN,MCD,AEP,LNT,FTSCN,FE,LOW,SUCN,MMM,RF,CSX,DGX,VZ,AEP,GS
Rating,BBB+,BBB+,BBB+,BBB+,BBB+,BBB+,BBB+,BBB+,BBB+,BBB+,BBB+,BBB+,BBB+,BBB+,BBB+,BBB+,BBB+,BBB+,BBB+,BBB+,BBB+,BBB+
Issue Date,2007-12-03 00:00:00,2007-06-08 00:00:00,2007-10-23 00:00:00,2007-10-30 00:00:00,2007-03-30 00:00:00,2007-06-21 00:00:00,2007-05-08 00:00:00,2007-11-20 00:00:00,2007-10-18 00:00:00,2007-11-14 00:00:00,2007-08-15 00:00:00,2007-03-23 00:00:00,2007-12-13 00:00:00,2007-09-11 00:00:00,2007-06-28 00:00:00,2007-03-29 00:00:00,2007-06-26 00:00:00,2007-04-25 00:00:00,2007-06-22 00:00:00,2007-04-03 00:00:00,2007-08-17 00:00:00,2007-10-03 00:00:00
Maturity Date,2037-12-01 00:00:00,2037-06-15 00:00:00,2037-11-01 00:00:00,2037-11-15 00:00:00,2036-11-15 00:00:00,2037-06-15 00:00:00,2037-05-15 00:00:00,2037-11-15 00:00:00,2037-10-15 00:00:00,2037-11-15 00:00:00,2037-08-15 00:00:00,2037-03-23 00:00:00,2037-06-01 00:00:00,2037-09-15 00:00:00,2038-06-15 00:00:00,2037-03-15 00:00:00,2037-06-26 00:00:00,2037-05-01 00:00:00,2037-07-01 00:00:00,2037-04-01 00:00:00,2037-08-15 00:00:00,2037-10-01 00:00:00
2022-08-01 00:00:00,49.763,49.763,49.763,114.775,49.763,49.763,118.07,113.916,121.173,118.81,118.921,49.763,49.763,118.913,113.66,49.763,49.763,49.763,49.763,113.46,49.763,118.027
2022-08-02 00:00:00,55.942,55.942,55.942,113.068,55.942,55.942,116.179,111.505,119.016,116.481,117.044,55.942,55.942,116.8,112.132,55.942,55.942,55.942,55.942,111.683,55.942,116.615
2022-08-03 00:00:00,56.344,56.344,56.344,113.026,56.344,56.344,116.761,112.05,120.277,117.384,117.64,56.344,56.344,117.762,113.276,56.344,56.344,56.344,56.344,112.452,56.344,117.292
2022-08-04 00:00:00,55.327,55.327,55.327,113.456,55.327,55.327,116.88,112.158,120.315,117.644,117.248,55.327,55.327,117.985,113.238,55.327,55.327,55.327,55.327,112.569,55.327,117.514
2022-08-05 00:00:00,54.344,54.344,54.344,111.8,54.344,54.344,114.561,111.158,118.785,116.532,115.814,54.344,54.344,116.087,111.82,54.344,54.344,54.344,54.344,111.21,54.344,115.195
2022-08-08 00:00:00,53.776,53.776,53.776,113.035,53.776,53.776,115.547,112.002,119.53,117.006,116.728,53.776,53.776,116.948,112.814,53.776,53.776,53.776,53.776,112.066,53.776,116.125
2022-08-09 00:00:00,53.741,53.741,53.741,112.203,53.741,53.741,114.585,111.785,119.049,116.776,116.497,53.741,53.741,116.167,111.639,53.741,53.741,53.741,53.741,111.754,53.741,115.837
2022-08-10 00:00:00,54.047,54.047,54.047,112.439,54.047,54.047,114.386,111.79,119.012,114.972,116.884,54.047,54.047,116.284,111.982,54.047,54.047,54.047,54.047,111.897,54.047,116.998
2022-08-11 00:00:00,53.885,53.885,53.885,111.67,53.885,53.885,113.505,110.786,118.716,114.236,115.367,53.885,53.885,115.748,110.659,53.885,53.885,53.885,53.885,110.822,53.885,116.038
2022-08-12 00:00:00,54.767,54.767,54.767,111.993,54.767,54.767,114.499,111.582,120.055,114.681,116.073,54.767,54.767,116.324,111.516,54.767,54.767,54.767,54.767,111.913,54.767,116.999
2022-08-15 00:00:00,54.227,54.227,54.227,112.383,54.227,54.227,115.393,112.631,119.774,114.649,116.58,54.227,54.227,116.825,112.535,54.227,54.227,54.227,54.227,112.163,54.227,117.607
2022-08-16 00:00:00,54.155,54.155,54.155,112.761,54.155,54.155,115.292,112.591,119.389,115.179,116.253,54.155,54.155,116.465,112.764,54.155,54.155,54.155,54.155,111.721,54.155,116.625
2022-08-17 00:00:00,53.897,53.897,53.897,111.538,53.897,53.897,113.958,110.846,117.697,113.782,115.145,53.897,53.897,115.086,110.854,53.897,53.897,53.897,53.897,110.677,53.897,114.348
2022-08-18 00:00:00,53.659,53.659,53.659,111.703,53.659,53.659,114.335,111.194,118.21,114.21,115.467,53.659,53.659,115.247,110.907,53.659,53.659,53.659,53.659,110.984,53.659,115.315
2022-08-19 00:00:00,54.248,54.248,54.248,110.869,54.248,54.248,112.936,110.116,116.603,113.043,114.276,54.248,54.248,113.844,109.892,54.248,54.248,54.248,54.248,109.34,54.248,113.938
2022-08-22 00:00:00,53.774,53.774,53.774,109.894,53.774,53.774,111.977,109.545,115.787,112.455,113.662,53.774,53.774,113.035,109.226,53.774,53.774,53.774,53.774,108.759,53.774,113.067
2022-08-23 00:00:00,53.981,53.981,53.981,110.007,53.981,53.981,111.558,108.194,115.17,112.435,113.156,53.981,53.981,112.272,109.528,53.981,53.981,53.981,53.981,108.162,53.981,112.245
2022-08-24 00:00:00,53.822,53.822,53.822,109.081,53.822,53.822,111.362,107.96,114.902,111.748,112.462,53.822,53.822,112.071,108.603,53.822,53.822,53.822,53.822,107.953,53.822,112.267
2022-08-25 00:00:00,55.76,55.76,55.76,110.059,55.76,55.76,112.272,108.754,115.956,112.315,113.325,55.76,55.76,113.284,109.544,55.76,55.76,55.76,55.76,108.765,55.76,113.633
2022-08-26 00:00:00,55.75,55.75,55.75,110.16,55.75,55.75,112.334,109.183,115.77,112.673,113.389,55.75,55.75,113.345,109.712,55.75,55.75,55.75,55.75,108.814,55.75,112.395
2022-08-29 00:00:00,56.127,56.127,56.127,109.517,56.127,56.127,111.276,108.543,114.468,112.444,112.7,56.127,56.127,112.327,108.334,56.127,56.127,56.127,56.127,107.566,56.127,111.866
2022-08-30 00:00:00,54.218,54.218,54.218,108.822,54.218,54.218,111.243,108.15,114.933,112.536,112.716,54.218,54.218,111.98,108.465,54.218,54.218,54.218,54.218,107.409,54.218,111.565
2022-08-31 00:00:00,53.342,53.342,53.342,107.886,53.342,53.342,109.915,107.246,112.999,111.419,111.422,53.342,53.342,110.79,107.113,53.342,53.342,53.342,53.342,106.455,53.342,110.665
2022-09-01 00:00:00,53.078,53.078,53.078,106.135,53.078,53.078,109.038,106.638,111.879,110.161,110.696,53.078,53.078,110.081,105.794,53.078,53.078,53.078,53.078,105.392,53.078,109.164
2022-09-02 00:00:00,52.873,52.873,52.873,107.334,52.873,52.873,109.635,106.78,112.599,111.274,111.254,52.873,52.873,110.631,106.497,52.873,52.873,52.873,52.873,106.012,52.873,110.186
2022-09-06 00:00:00,53.018,53.018,53.018,105.586,53.018,53.018,107.709,105.417,110.671,109.697,109.265,53.018,53.018,108.567,104.889,53.018,53.018,53.018,53.018,104.108,53.018,108.247
2022-09-07 00:00:00,54.05,54.05,54.05,106.234,54.05,54.05,108.754,106.001,111.553,110.286,110.613,54.05,54.05,108.997,105.576,54.05,54.05,54.05,54.05,105.07,54.05,109.438
2022-09-08 00:00:00,54.799,54.799,54.799,105.329,54.799,54.799,107.743,105.682,111.102,110.177,110.227,54.799,54.799,108.511,105.078,54.799,54.799,54.799,54.799,104.861,54.799,109.145
2022-09-09 00:00:00,55.082,55.082,55.082,105.662,55.082,55.082,108.675,106.23,111.55,110.412,110.169,55.082,55.082,108.707,104.835,55.082,55.082,55.082,55.082,105.175,55.082,109.784
2022-09-12 00:00:00,55.611,55.611,55.611,105.689,55.611,55.611,108.169,105.597,111.102,110.039,110.357,55.611,55.611,108.174,105.036,55.611,55.611,55.611,55.611,104.769,55.611,109.097
2022-09-13 00:00:00,56.312,56.312,56.312,104.979,56.312,56.312,108.194,105.727,111.048,109.849,110.154,56.312,56.312,107.97,104.568,56.312,56.312,56.312,56.312,104.428,56.312,108.714
2022-09-14 00:00:00,56.729,56.729,56.729,104.831,56.729,56.729,107.668,105.759,110.801,109.897,109.588,56.729,56.729,108.007,104.022,56.729,56.729,56.729,56.729,104.574,56.729,108.618
2022-09-15 00:00:00,56.44,56.44,56.44,104.196,56.44,56.44,107.303,104.722,110.393,110.173,109.214,56.44,56.44,107.64,104.365,56.44,56.44,56.44,56.44,104.614,56.44,107.616
2022-09-16 00:00:00,55.561,55.561,55.561,103.972,55.561,55.561,106.841,104.585,109.621,109.944,109.059,55.561,55.561,107.488,103.931,55.561,55.561,55.561,55.561,104.471,55.561,106.666
2022-09-19 00:00:00,55.844,55.844,55.844,103.412,55.844,55.844,106.27,104.311,109.251,109.649,108.993,55.844,55.844,107.47,103.278,55.844,55.844,55.844,55.844,104.069,55.844,106.536
2022-09-20 00:00:00,54.378,54.378,54.378,102.755,54.378,54.378,105.589,103.539,108.969,109.467,108.321,54.378,54.378,106.307,103.263,54.378,54.378,54.378,54.378,103.023,54.378,103.724
2022-09-21 00:00:00,54.363,54.363,54.363,102.93,54.363,54.363,105.8,103.756,109.104,109.946,108.796,54.363,54.363,106.745,103.743,54.363,54.363,54.363,54.363,103.477,54.363,106.055
2022-09-22 00:00:00,51.984,51.984,51.984,101.261,51.984,51.984,103.848,102.178,107.123,108.343,107.26,51.984,51.984,105.206,102.208,51.984,51.984,51.984,51.984,102.335,51.984,102.915
2022-09-23 00:00:00,49.902,49.902,49.902,101.355,49.902,49.902,104.114,102.008,106.976,107.208,106.674,49.902,49.902,104.712,101.581,49.902,49.902,49.902,49.902,102.211,49.902,102.758
2022-09-26 00:00:00,48.306,48.306,48.306,98.736,48.306,48.306,101.771,100.077,104.475,104.764,104.909,48.306,48.306,102.745,100.435,48.306,48.306,48.306,48.306,99.34,48.306,99.497
2022-09-27 00:00:00,48.622,48.622,48.622,98.163,48.622,48.622,100.815,99.676,103.133,104.089,104.56,48.622,48.622,102.035,99.134,48.622,48.622,48.622,48.622,98.651,48.622,99.574
2022-09-28 00:00:00,48.437,48.437,48.437,100.183,48.437,48.437,102.759,100.771,105.024,104.446,105.748,48.437,48.437,103.679,99.572,48.437,48.437,48.437,48.437,99.644,48.437,100.995
2022-09-29 00:00:00,49.159,49.159,49.159,99.247,49.159,49.159,102.017,100.272,103.717,103.918,105.203,49.159,49.159,102.648,98.372,49.159,49.159,49.159,49.159,98.813,49.159,99.725
2022-09-30 00:00:00,49.361,49.361,49.361,99.592,49.361,49.361,101.702,99.965,104.062,103.922,106.863,49.361,49.361,102.624,98.53,49.361,49.361,49.361,49.361,98.922,49.361,99.667
2022-10-03 00:00:00,51.349,51.349,51.349,100.709,51.349,51.349,103.847,102.129,105.936,106.44,107.974,51.349,51.349,104.865,99.914,51.349,51.349,51.349,51.349,101.202,51.349,102.435
2022-10-04 00:00:00,53.512,53.512,53.512,101.236,53.512,53.512,104.184,102.295,106.908,107.652,108.118,53.512,53.512,104.916,100.516,53.512,53.512,53.512,53.512,101.421,53.512,103.791
2022-10-05 00:00:00,53.394,53.394,53.394,100.209,53.394,53.394,103.006,101.287,105.913,106.56,106.212,53.394,53.394,103.978,99.635,53.394,53.394,53.394,53.394,100.015,53.394,102.079
2022-10-06 00:00:00,53.149,53.149,53.149,99.597,53.149,53.149,102.252,100.78,105.277,106.022,105.595,53.149,53.149,103.541,100.149,53.149,53.149,53.149,53.149,99.57,53.149,102.1
2022-10-07 00:00:00,53.67,53.67,53.67,98.758,53.67,53.67,101.533,100.22,104.426,105.042,104.878,53.67,53.67,104.136,98.771,53.67,53.67,53.67,53.67,98.469,53.67,100.698
2022-10-11 00:00:00,53.693,53.693,53.693,98.105,53.693,53.693,100.489,98.942,103.676,104.165,104.19,53.693,53.693,102.916,97.641,53.693,53.693,53.693,53.693,97.165,53.693,98.878
2022-10-12 00:00:00,54.755,54.755,54.755,97.799,54.755,54.755,100.735,99.544,103.33,104.542,104.557,54.755,54.755,102.77,98.546,54.755,54.755,54.755,54.755,96.868,54.755,98.743
2022-10-13 00:00:00,55.405,55.405,55.405,97.54,55.405,55.405,100.005,99.309,103.013,104.013,104.307,55.405,55.405,102.429,97.405,55.405,55.405,55.405,55.405,96.64,55.405,98.881
2022-10-14 00:00:00,55.893,55.893,55.893,96.9,55.893,55.893,99.347,98.778,102.404,103.371,103.604,55.893,55.893,101.63,97.602,55.893,55.893,55.893,55.893,95.849,55.893,97.208
2022-10-17 00:00:00,56.236,56.236,56.236,96.71,56.236,56.236,99.252,98.472,102.54,103.39,103.62,56.236,56.236,101.884,98.232,56.236,56.236,56.236,56.236,95.963,56.236,97.213
2022-10-18 00:00:00,56.416,56.416,56.416,96.949,56.416,56.416,99.688,98.431,103.057,103.546,103.658,56.416,56.416,102.07,98.556,56.416,56.416,56.416,56.416,96.984,56.416,98.244
2022-10-19 00:00:00,56.428,56.428,56.428,95.76,56.428,56.428,98.102,97.375,102.156,102.311,102.307,56.428,56.428,100.856,97.146,56.428,56.428,56.428,56.428,95.63,56.428,97.262
2022-10-20 00:00:00,57.121,57.121,57.121,94.811,57.121,57.121,97.109,96.409,101.118,101.984,100.442,57.121,57.121,99.773,96.286,57.121,57.121,57.121,57.121,94.869,57.121,96.515
2022-10-21 00:00:00,57.1,57.1,57.1,94.517,57.1,57.1,97.179,96.584,101.136,101.542,100.275,57.1,57.1,99.703,96.187,57.1,57.1,57.1,57.1,94.643,57.1,97.117
2022-10-24 00:00:00,57.771,57.771,57.771,94.664,57.771,57.771,97.338,96.486,101.18,101.439,99.994,57.771,57.771,99.747,95.731,57.771,57.771,57.771,57.771,94.491,57.771,97.011
2022-10-25 00:00:00,58.271,58.271,58.271,96.081,58.271,58.271,98.93,97.702,102.647,102.857,101.908,58.271,58.271,101.617,97.235,58.271,58.271,58.271,58.271,95.76,58.271,98.004
2022-10-26 00:00:00,58.944,58.944,58.944,96.975,58.944,58.944,100.465,98.79,103.978,104.074,104.408,58.944,58.944,102.807,98.623,58.944,58.944,58.944,58.944,96.838,58.944,99.683
2022-10-27 00:00:00,60.029,60.029,60.029,97.634,60.029,60.029,101.22,99.503,104.648,104.547,105.465,60.029,60.029,103.58,98.558,60.029,60.029,60.029,60.029,97.084,60.029,100.059
2022-10-28 00:00:00,60.515,60.515,60.515,96.938,60.515,60.515,100.416,98.654,104.064,103.817,105.005,60.515,60.515,103.002,97.737,60.515,60.515,60.515,60.515,96.354,60.515,99.698
2022-10-31 00:00:00,60.419,60.419,60.419,96.384,60.419,60.419,99.712,98.725,103.373,103.387,104.042,60.419,60.419,102.467,98.093,60.419,60.419,60.419,60.419,96.217,60.419,99.57
2022-11-01 00:00:00,61.812,61.812,61.812,97.066,61.812,61.812,99.823,99.286,103.881,103.811,104.168,61.812,61.812,103.093,98.632,61.812,61.812,61.812,61.812,96.667,61.812,100.844
2022-11-02 00:00:00,61.197,61.197,61.197,96.4,61.197,61.197,99.467,98.805,103.384,102.818,103.996,61.197,61.197,101.811,98.161,61.197,61.197,61.197,61.197,96.2,61.197,100.896
2022-11-03 00:00:00,63.85,63.85,63.85,95.631,63.85,63.85,98.735,98.265,102.409,102.414,103.636,63.85,63.85,100.998,98.085,63.85,63.85,63.85,63.85,95.731,63.85,101.365
2022-11-04 00:00:00,63.962,63.962,63.962,95.719,63.962,63.962,98.66,98.17,102.547,102.295,101.523,63.962,63.962,101.359,97.983,63.962,63.962,63.962,63.962,95.871,63.962,100.799
2022-11-07 00:00:00,63.887,63.887,63.887,95.868,63.887,63.887,98.577,98.243,102.605,101.872,101.215,63.887,63.887,100.873,97.428,63.887,63.887,63.887,63.887,95.622,63.887,100.79
2022-11-08 00:00:00,63.857,63.857,63.857,96.269,63.857,63.857,99.322,99.186,103.14,102.439,101.79,63.857,63.857,101.612,98.177,63.857,63.857,63.857,63.857,96.013,63.857,101.088
2022-11-09 00:00:00,63.901,63.901,63.901,96.903,63.901,63.901,99.337,99.425,103.145,102.415,102.077,63.901,63.901,101.978,98.014,63.901,63.901,63.901,63.901,95.924,63.901,100.695
2022-11-10 00:00:00,64.102,64.102,64.102,98.642,64.102,64.102,102.924,102.563,106.709,105.446,105.329,64.102,64.102,105.151,101.327,64.102,64.102,64.102,64.102,98.995,64.102,105.428
2022-11-14 00:00:00,64.759,64.759,64.759,99.041,64.759,64.759,102.721,102.361,106.84,105.204,105.121,64.759,64.759,105.136,101.251,64.759,64.759,64.759,64.759,99.054,64.759,104.632
2022-11-15 00:00:00,65.752,65.752,65.752,100.979,65.752,65.752,103.523,103.493,108.331,106.171,105.958,65.752,65.752,106.204,102.408,65.752,65.752,65.752,65.752,99.975,65.752,106.308
2022-11-16 00:00:00,65.986,65.986,65.986,100.994,65.986,65.986,104.638,104.527,109.43,107.034,106.483,65.986,65.986,106.366,103.511,65.986,65.986,65.986,65.986,100.718,65.986,106.893
2022-11-17 00:00:00,65.271,65.271,65.271,101.349,65.271,65.271,103.697,103.866,108.494,107.01,105.719,65.271,65.271,105.576,102.675,65.271,65.271,65.271,65.271,100.096,65.271,106.074
2022-11-18 00:00:00,65.024,65.024,65.024,101.184,65.024,65.024,103.468,103.324,109.605,106.395,105.14,65.024,65.024,105.219,102.929,65.024,65.024,65.024,65.024,99.533,65.024,106.735
2022-11-21 00:00:00,63.439,63.439,63.439,101.484,63.439,63.439,103.515,103.371,109.371,106.449,105.195,63.439,63.439,105.268,103.251,63.439,63.439,63.439,63.439,99.647,63.439,106.683
2022-11-22 00:00:00,63.266,63.266,63.266,101.21,63.266,63.266,104.467,105.42,110.052,106.914,108.525,63.266,63.266,106.364,103.482,63.266,63.266,63.266,63.266,100.435,63.266,106.833
2022-11-23 00:00:00,63.297,63.297,63.297,102.968,63.297,63.297,105.529,106.04,110.954,107.354,109.173,63.297,63.297,108.26,104.458,63.297,63.297,63.297,63.297,101.131,63.297,107.983
2022-11-25 00:00:00,63.581,63.581,63.581,103.873,63.581,63.581,105.567,106.06,110.951,107.393,109.165,63.581,63.581,107.94,104.353,63.581,63.581,63.581,63.581,101.458,63.581,109.299
2022-11-28 00:00:00,62.285,62.285,62.285,104.94,62.285,62.285,105.568,106.054,110.899,107.391,109.189,62.285,62.285,107.945,103.985,62.285,62.285,62.285,62.285,101.193,62.285,107.551
2022-11-29 00:00:00,61.97,61.97,61.97,104.796,61.97,61.97,104.87,105.534,110.42,106.878,108.64,61.97,61.97,107.022,103.239,61.97,61.97,61.97,61.97,100.898,61.97,107.012
2022-11-30 00:00:00,62.745,62.745,62.745,105.086,62.745,62.745,106.5,107.079,111.916,108.564,109.854,62.745,62.745,108.65,104.721,62.745,62.745,62.745,62.745,101.99,62.745,108.228
2022-12-01 00:00:00,65.067,65.067,65.067,106.167,65.067,65.067,107.752,108.186,113.287,109.814,110.938,65.067,65.067,109.777,106.161,65.067,65.067,65.067,65.067,103.069,65.067,110.077
2022-12-02 00:00:00,64.731,64.731,64.731,106.845,64.731,64.731,107.939,108.341,113.29,109.92,111.131,64.731,64.731,110.235,106.587,64.731,64.731,64.731,64.731,103.435,64.731,110.381
2022-12-05 00:00:00,64.06,64.06,64.06,106.371,64.06,64.06,107.067,107.49,112.592,109.085,110.244,64.06,64.06,109.085,106.006,64.06,64.06,64.06,64.06,103.311,64.06,109.105
2022-12-06 00:00:00,63.269,63.269,63.269,106.494,63.269,63.269,106.937,108.04,113.018,109.659,108.035,63.269,63.269,109.651,106.406,63.269,63.269,63.269,63.269,103.621,63.269,109.263
2022-12-07 00:00:00,62.261,62.261,62.261,107.641,62.261,62.261,107.649,109.402,113.833,110.77,108.734,62.261,62.261,110.551,107.224,62.261,62.261,62.261,62.261,104.477,62.261,110.292
2022-12-08 00:00:00,63.083,63.083,63.083,107.254,63.083,63.083,107.195,109.285,114.22,110.108,108.651,63.083,63.083,110.382,107.365,63.083,63.083,63.083,63.083,104.012,63.083,110.061
2022-12-09 00:00:00,62.827,62.827,62.827,105.942,62.827,62.827,106.089,108.375,113.162,108.935,107.431,62.827,62.827,108.925,105.414,62.827,62.827,62.827,62.827,102.866,62.827,108.985
2022-12-12 00:00:00,62.385,62.385,62.385,106.05,62.385,62.385,106.638,108.312,112.968,108.895,107.61,62.385,62.385,108.742,105.826,62.385,62.385,62.385,62.385,102.841,62.385,109.052
2022-12-13 00:00:00,62.744,62.744,62.744,107.325,62.744,62.744,107.566,109.337,114.175,109.852,109.358,62.744,62.744,109.942,107.503,62.744,62.744,62.744,62.744,103.731,62.744,109.661
2022-12-14 00:00:00,62.944,62.944,62.944,108.345,62.944,62.944,107.758,109.558,114.295,109.955,109.473,62.944,62.944,109.746,107.247,62.944,62.944,62.944,62.944,111.273,62.944,109.715
2022-12-15 00:00:00,62.981,62.981,62.981,108.962,62.981,62.981,108.397,109.876,114.348,110.241,109.739,62.981,62.981,110.042,107.171,62.981,62.981,62.981,62.981,111.919,62.981,110.1
2022-12-16 00:00:00,63.186,63.186,63.186,108.768,63.186,63.186,108.055,109.554,113.981,109.762,109.365,63.186,63.186,109.708,105.961,63.186,63.186,63.186,63.186,110.948,63.186,109.221
2022-12-19 00:00:00,62.325,62.325,62.325,107.525,62.325,62.325,106.68,108.72,112.25,108.497,108.496,62.325,62.325,108.848,105.588,62.325,62.325,62.325,62.325,109.795,62.325,108.569
2022-12-20 00:00:00,63.572,63.572,63.572,106.613,63.572,63.572,105.578,107.549,111.063,107.473,107.444,63.572,63.572,107.237,104.19,63.572,63.572,63.572,63.572,108.503,63.572,107.1
2022-12-21 00:00:00,64.009,64.009,64.009,107.2,64.009,64.009,105.765,107.711,110.996,107.877,107.571,64.009,64.009,107.274,104.59,64.009,64.009,64.009,64.009,108.698,64.009,107.583
2022-12-22 00:00:00,63.509,63.509,63.509,106.958,63.509,63.509,105.92,107.552,111.142,107.738,107.326,63.509,63.509,107.025,104.549,63.509,63.509,63.509,63.509,108.549,63.509,108.203
2022-12-23 00:00:00,63.529,63.529,63.529,106.112,63.529,63.529,105.231,106.9,110.482,107.086,107.353,63.529,63.529,106.301,104.053,63.529,63.529,63.529,63.529,107.985,63.529,107.972
2022-12-27 00:00:00,64.203,64.203,64.203,105.274,64.203,64.203,104.325,106.151,109.43,106.345,106.877,64.203,64.203,105.502,103.232,64.203,64.203,64.203,64.203,107.485,64.203,107.003
2022-12-28 00:00:00,63.63,63.63,63.63,105.209,63.63,63.63,103.699,105.706,108.867,105.732,106.358,63.63,63.63,104.976,102.849,63.63,63.63,63.63,63.63,106.905,63.63,106.715
2022-12-29 00:00:00,63.546,63.546,63.546,105.123,63.546,63.546,104.677,106.402,109.816,106.398,107.174,63.546,63.546,105.633,103.753,63.546,63.546,63.546,63.546,107.598,63.546,107.45
2022-12-30 00:00:00,63.524,63.524,63.524,104.578,63.524,63.524,103.768,105.883,108.961,105.753,106.222,63.524,63.524,104.856,102.903,63.524,63.524,63.524,63.524,106.946,63.524,106.621
2023-01-03 00:00:00,63.934,63.934,63.934,105.789,63.934,63.934,105.235,107.557,110.276,107.708,107.692,63.934,63.934,105.585,104.674,63.934,63.934,63.934,63.934,107.947,63.934,107.554
2023-01-04 00:00:00,64.045,64.045,64.045,106.579,64.045,64.045,105.882,107.97,110.781,107.779,108.134,64.045,64.045,105.959,104.582,64.045,64.045,64.045,64.045,108.346,64.045,107.913
2023-01-05 00:00:00,65.154,65.154,65.154,106.411,65.154,65.154,105.593,107.757,110.562,107.584,108.109,65.154,65.154,106.145,104.589,65.154,65.154,65.154,65.154,108.262,65.154,107.719
2023-01-06 00:00:00,65.649,65.649,65.649,107.76,65.649,65.649,107.156,109.397,112.313,109.371,109.715,65.649,65.649,107.667,106.647,65.649,65.649,65.649,65.649,110.238,65.649,109.342
2023-01-09 00:00:00,68.299,68.299,68.299,108.706,68.299,68.299,107.645,110.268,112.876,110.126,110.201,68.299,68.299,107.959,106.946,68.299,68.299,68.299,68.299,110.854,68.299,109.079
2023-01-10 00:00:00,69.878,69.878,69.878,108.11,69.878,69.878,106.987,109.375,112.108,109.293,109.188,69.878,69.878,106.952,106.609,69.878,69.878,69.878,69.878,110.169,69.878,109.099
2023-01-11 00:00:00,71.622,71.622,71.622,108.753,71.622,71.622,107.742,110.264,113.732,110.025,109.871,71.622,71.622,107.978,107.566,71.622,71.622,71.622,71.622,111.051,71.622,110.469
2023-01-12 00:00:00,71.974,71.974,71.974,109.354,71.974,71.974,108.693,111.42,114.67,111.549,111.213,71.974,71.974,109.241,108.683,71.974,71.974,71.974,71.974,112.39,71.974,111.786
2023-01-13 00:00:00,71.198,71.198,71.198,108.837,71.198,71.198,108.55,111.09,114.07,110.771,111.439,71.198,71.198,108.863,107.763,71.198,71.198,71.198,71.198,111.783,71.198,112.101
2023-01-17 00:00:00,71.89,71.89,71.89,108.518,71.89,71.89,108.382,110.702,113.571,110.471,110.623,71.89,71.89,108.424,107.325,71.89,71.89,71.89,71.89,111.799,71.89,111.357
2023-01-18 00:00:00,72.108,72.108,72.108,110.796,72.108,72.108,109.946,112.584,115.524,112.496,112.191,72.108,72.108,110.287,109.608,72.108,72.108,72.108,72.108,113.23,72.108,112.437
2023-01-19 00:00:00,71.329,71.329,71.329,110.54,71.329,71.329,109.912,112.213,114.881,111.898,112.233,71.329,71.329,110.188,109.527,71.329,71.329,71.329,71.329,112.69,71.329,112.81
2023-01-20 00:00:00,70.289,70.289,70.289,109.826,70.289,70.289,108.947,111.62,113.946,111.013,111.022,70.289,70.289,108.863,109.948,70.289,70.289,70.289,70.289,111.809,70.289,112.186
2023-01-23 00:00:00,70.471,70.471,70.471,109.349,70.471,70.471,109.023,111.702,113.665,110.703,111.21,70.471,70.471,108.943,108.708,70.471,70.471,70.471,70.471,111.401,70.471,112.371
2023-01-24 00:00:00,70.123,70.123,70.123,110.489,70.123,70.123,109.316,112.45,114.572,111.726,111.897,70.123,70.123,109.749,109.391,70.123,70.123,70.123,70.123,111.973,70.123,112.878
2023-01-25 00:00:00,70.36,70.36,70.36,110.605,70.36,70.36,110.246,112.303,114.821,111.676,111.87,70.36,70.36,110.367,109.918,70.36,70.36,70.36,70.36,111.955,70.36,112.629
2023-01-26 00:00:00,69.992,69.992,69.992,109.938,69.992,69.992,108.94,112.282,114.757,111.014,111.205,69.992,69.992,110.064,109.536,69.992,69.992,69.992,69.992,111.368,69.992,112.336
2023-01-27 00:00:00,70.311,70.311,70.311,109.921,70.311,70.311,107.72,112.126,114.627,111.152,111.164,70.311,70.311,109.824,109.486,70.311,70.311,70.311,70.311,111.326,70.311,112.46
2023-01-30 00:00:00,69.297,69.297,69.297,109.712,69.297,69.297,107.099,111.63,114.116,110.773,110.763,69.297,69.297,109.334,108.685,69.297,69.297,69.297,69.297,110.95,69.297,111.736
