,88732JAJ7 Corp,314275AC2 Corp,53079EAN4 Corp,53079EAN4 Corp_3,92553PAC6 Corp
Company,Time Warner Cable LLC,Macy's Retail Holdings LLC,Liberty Mutual Group Inc,Liberty Mutual Group Inc,Paramount Global
Ticker,CHTR,M,LIBMUT,LIBMUT,PARA
Rating,BB+,BB+,BB+,BB+,BB+
Issue Date,2007-10-30 00:00:00,2007-03-12 00:00:00,2007-03-07 00:00:00,2007-03-07 00:00:00,2007-10-05 00:00:00
Maturity Date,2037-05-01 00:00:00,2037-03-15 00:00:00,2037-03-15 00:00:00,2037-03-15 00:00:00,2037-10-05 00:00:00
2023-01-12 00:00:00,10.54,10.54,10.54,10.54,10.54
2023-01-13 00:00:00,10.673,10.673,10.673,10.673,10.673
2023-01-17 00:00:00,10.555,10.555,10.555,10.555,10.555
2023-01-18 00:00:00,10.518,10.518,10.518,10.518,10.518
2023-01-19 00:00:00,10.652,10.652,10.652,10.652,10.652
2023-01-20 00:00:00,10.833,10.833,10.833,10.833,10.833
2023-01-23 00:00:00,10.802,10.802,10.802,10.802,10.802
2023-01-24 00:00:00,10.863,10.863,10.863,10.863,10.863
2023-01-25 00:00:00,10.822,10.822,10.822,10.822,10.822
2023-01-26 00:00:00,10.888,10.888,10.888,10.888,10.888
2023-01-27 00:00:00,10.832,10.832,10.832,10.832,10.832
2023-01-30 00:00:00,11.012,11.012,11.012,11.012,11.012
2023-01-31 00:00:00,10.705,10.705,10.705,10.705,10.705
2023-02-01 00:00:00,10.468,10.468,10.468,10.468,10.468
2023-02-02 00:00:00,10.512,10.512,10.512,10.512,10.512
2023-02-03 00:00:00,10.437,10.437,10.437,10.437,10.437
2023-02-06 00:00:00,10.453,10.453,10.453,10.453,10.453
2023-02-07 00:00:00,10.485,10.485,10.485,10.485,10.485
2023-02-08 00:00:00,10.43,10.43,10.43,10.43,10.43
2023-02-09 00:00:00,10.35,10.35,10.35,10.35,10.35
2023-02-10 00:00:00,10.385,10.385,10.385,10.385,10.385
2023-02-13 00:00:00,10.492,10.492,10.492,10.492,10.492
2023-02-14 00:00:00,10.392,10.392,10.392,10.392,10.392
2023-02-15 00:00:00,10.447,10.447,10.447,10.447,10.447
2023-02-16 00:00:00,10.537,10.537,10.537,10.537,10.537
2023-02-17 00:00:00,10.58,10.58,10.58,10.58,10.58
2023-02-21 00:00:00,10.768,10.768,10.768,10.768,10.768
2023-02-22 00:00:00,11.048,11.048,11.048,11.048,11.048
2023-02-23 00:00:00,11.099,11.099,11.099,11.099,11.099
2023-02-24 00:00:00,11.087,11.087,11.087,11.087,11.087
2023-02-27 00:00:00,11.075,11.075,11.075,11.075,11.075
2023-02-28 00:00:00,11.118,11.118,11.118,11.118,11.118
2023-03-01 00:00:00,10.925,10.925,10.925,10.925,10.925
2023-03-02 00:00:00,10.839,10.839,10.839,10.839,10.839
2023-03-03 00:00:00,10.748,10.748,10.748,10.748,10.748
2023-03-06 00:00:00,10.608,10.608,10.608,10.608,10.608
2023-03-07 00:00:00,10.722,10.722,10.722,10.722,10.722
2023-03-08 00:00:00,10.672,10.672,10.672,10.672,10.672
2023-03-09 00:00:00,10.733,10.733,10.733,10.733,10.733
2023-03-10 00:00:00,10.888,10.888,10.888,10.888,10.888
2023-03-13 00:00:00,11.057,11.057,11.057,11.057,11.057
2023-03-14 00:00:00,11.145,11.145,11.145,11.145,11.145
2023-03-15 00:00:00,11.253,11.253,11.253,11.253,11.253
2023-03-16 00:00:00,11.297,11.297,11.297,11.297,11.297
2023-03-17 00:00:00,11.426,11.426,11.426,11.426,11.426
2023-03-20 00:00:00,11.592,11.592,11.592,11.592,11.592
2023-03-21 00:00:00,11.4,11.4,11.4,11.4,11.4
2023-03-22 00:00:00,11.391,11.391,11.391,11.391,11.391
2023-03-23 00:00:00,11.514,11.514,11.514,11.514,11.514
2023-03-24 00:00:00,11.641,11.641,11.641,11.641,11.641
2023-03-27 00:00:00,11.571,11.571,11.571,11.571,11.571
2023-03-28 00:00:00,11.48,11.48,11.48,11.48,11.48
2023-03-29 00:00:00,11.338,11.338,11.338,11.338,11.338
2023-03-30 00:00:00,11.148,11.148,11.148,11.148,11.148
2023-03-31 00:00:00,11.028,11.028,11.028,11.028,11.028
2023-04-03 00:00:00,11.011,11.011,11.011,11.011,11.011
2023-04-04 00:00:00,10.856,10.856,10.856,10.856,10.856
2023-04-05 00:00:00,10.797,10.797,10.797,10.797,10.797
2023-04-06 00:00:00,10.814,10.814,10.814,10.814,10.814
2023-04-07 00:00:00,10.924,10.924,10.924,10.924,10.924
2023-04-10 00:00:00,10.906,10.906,10.906,10.906,10.906
2023-04-11 00:00:00,10.83,10.83,10.83,10.83,10.83
2023-04-12 00:00:00,10.876,10.876,10.876,10.876,10.876
2023-04-13 00:00:00,10.789,10.789,10.789,10.789,10.789
2023-04-14 00:00:00,10.743,10.743,10.743,10.743,10.743
2023-04-17 00:00:00,10.698,10.698,10.698,10.698,10.698
2023-04-18 00:00:00,10.687,10.687,10.687,10.687,10.687
2023-04-19 00:00:00,10.762,10.762,10.762,10.762,10.762
2023-04-20 00:00:00,10.794,10.794,10.794,10.794,10.794
2023-04-21 00:00:00,10.91,10.91,10.91,10.91,10.91
2023-04-24 00:00:00,10.951,10.951,10.951,10.951,10.951
2023-04-25 00:00:00,11.083,11.083,11.083,11.083,11.083
2023-04-26 00:00:00,11.145,11.145,11.145,11.145,11.145
2023-04-27 00:00:00,11.289,11.289,11.289,11.289,11.289
2023-04-28 00:00:00,11.276,11.276,11.276,11.276,11.276
2023-05-01 00:00:00,11.242,11.242,11.242,11.242,11.242
2023-05-02 00:00:00,11.133,11.133,11.133,11.133,11.133
2023-05-03 00:00:00,11.335,11.335,11.335,11.335,11.335
2023-05-04 00:00:00,11.269,11.269,11.269,11.269,11.269
2023-05-05 00:00:00,11.153,11.153,11.153,11.153,11.153
2023-05-08 00:00:00,11.109,11.109,11.109,11.109,11.109
2023-05-09 00:00:00,11.255,11.255,11.255,11.255,11.255
2023-05-10 00:00:00,11.217,11.217,11.217,11.217,11.217
2023-05-11 00:00:00,11.171,11.171,11.171,11.171,11.171
2023-05-12 00:00:00,11.321,11.321,11.321,11.321,11.321
2023-05-15 00:00:00,11.29,11.29,11.29,11.29,11.29
2023-05-16 00:00:00,11.285,11.285,11.285,11.285,11.285
2023-05-17 00:00:00,11.432,11.432,11.432,11.432,11.432
2023-05-18 00:00:00,11.47,11.47,11.47,11.47,11.47
2023-05-19 00:00:00,11.524,11.524,11.524,11.524,11.524
2023-05-22 00:00:00,11.494,11.494,11.494,11.494,11.494
2023-05-23 00:00:00,11.41,11.41,11.41,11.41,11.41
2023-05-24 00:00:00,11.405,11.405,11.405,11.405,11.405
2023-05-25 00:00:00,11.477,11.477,11.477,11.477,11.477
2023-05-26 00:00:00,11.433,11.433,11.433,11.433,11.433
2023-05-30 00:00:00,11.378,11.378,11.378,11.378,11.378
2023-05-31 00:00:00,11.37,11.37,11.37,11.37,11.37
2023-06-01 00:00:00,11.596,11.596,11.596,11.596,11.596
2023-06-02 00:00:00,11.426,11.426,11.426,11.426,11.426
2023-06-05 00:00:00,11.257,11.257,11.257,11.257,11.257
2023-06-06 00:00:00,11.15,11.15,11.15,11.15,11.15
2023-06-07 00:00:00,11.057,11.057,11.057,11.057,11.057
2023-06-08 00:00:00,11.156,11.156,11.156,11.156,11.156
2023-06-09 00:00:00,11.118,11.118,11.118,11.118,11.118
2023-06-12 00:00:00,11.241,11.241,11.241,11.241,11.241
2023-06-13 00:00:00,11.34,11.34,11.34,11.34,11.34
2023-06-14 00:00:00,11.436,11.436,11.436,11.436,11.436
2023-06-15 00:00:00,11.292,11.292,11.292,11.292,11.292
2023-06-16 00:00:00,11.316,11.316,11.316,11.316,11.316
2023-06-20 00:00:00,11.364,11.364,11.364,11.364,11.364
2023-06-21 00:00:00,11.351,11.351,11.351,11.351,11.351
2023-06-22 00:00:00,11.383,11.383,11.383,11.383,11.383
2023-06-23 00:00:00,11.396,11.396,11.396,11.396,11.396
2023-06-26 00:00:00,11.395,11.395,11.395,11.395,11.395
2023-06-27 00:00:00,11.369,11.369,11.369,11.369,11.369
2023-06-28 00:00:00,11.195,11.195,11.195,11.195,11.195
2023-06-29 00:00:00,11.109,11.109,11.109,11.109,11.109
2023-06-30 00:00:00,10.9,10.9,10.9,10.9,10.9
2023-07-03 00:00:00,10.716,10.716,10.716,10.716,10.716
2023-07-05 00:00:00,10.62,10.62,10.62,10.62,10.62
2023-07-06 00:00:00,10.635,10.635,10.635,10.635,10.635
2023-07-07 00:00:00,10.578,10.578,10.578,10.578,10.578
2023-07-10 00:00:00,10.439,10.439,10.439,10.439,10.439
2023-07-11 00:00:00,10.108,10.108,10.108,10.108,10.108
2023-07-12 00:00:00,10.033,10.033,10.033,10.033,10.033
2023-07-13 00:00:00,10.043,10.043,10.043,10.043,10.043
2023-07-14 00:00:00,10.117,10.117,10.117,10.117,10.117
2023-07-17 00:00:00,10.077,10.077,10.077,10.077,10.077
2023-07-18 00:00:00,9.792,9.792,9.792,9.792,9.792
2023-07-19 00:00:00,9.748,9.748,9.748,9.748,9.748
2023-07-20 00:00:00,9.814,9.814,9.814,9.814,9.814
2023-07-21 00:00:00,9.765,9.765,9.765,9.765,9.765
2023-07-24 00:00:00,9.661,9.661,9.661,9.661,9.661
2023-07-25 00:00:00,9.591,9.591,9.591,9.591,9.591
2023-07-26 00:00:00,9.574,9.574,9.574,9.574,9.574
2023-07-27 00:00:00,9.722,9.722,9.722,9.722,9.722
2023-07-28 00:00:00,9.69,9.69,9.69,9.69,9.69
2023-07-31 00:00:00,9.455,9.455,9.455,9.455,9.455
2023-08-01 00:00:00,9.381,9.381,9.381,9.381,9.381
2023-08-02 00:00:00,9.45,9.45,9.45,9.45,9.45
2023-08-03 00:00:00,9.475,9.475,9.475,9.475,9.475
2023-08-04 00:00:00,9.451,9.451,9.451,9.451,9.451
2023-08-07 00:00:00,9.392,9.392,9.392,9.392,9.392
2023-08-08 00:00:00,9.451,9.451,9.451,9.451,9.451
2023-08-09 00:00:00,9.493,9.493,9.493,9.493,9.493
2023-08-10 00:00:00,9.488,9.488,9.488,9.488,9.488
2023-08-11 00:00:00,9.441,9.441,9.441,9.441,9.441
2023-08-14 00:00:00,9.482,9.482,9.482,9.482,9.482
2023-08-15 00:00:00,9.469,9.469,9.469,9.469,9.469
2023-08-16 00:00:00,9.45,9.45,9.45,9.45,9.45
2023-08-17 00:00:00,9.499,9.499,9.499,9.499,9.499
2023-08-18 00:00:00,9.617,9.617,9.617,9.617,9.617
2023-08-21 00:00:00,9.657,9.657,9.657,9.657,9.657
2023-08-22 00:00:00,9.688,9.688,9.688,9.688,9.688
2023-08-23 00:00:00,9.673,9.673,9.673,9.673,9.673
2023-08-24 00:00:00,9.798,9.798,9.798,9.798,9.798
2023-08-25 00:00:00,9.818,9.818,9.818,9.818,9.818
2023-08-28 00:00:00,9.753,9.753,9.753,9.753,9.753
2023-08-29 00:00:00,9.823,9.823,9.823,9.823,9.823
2023-08-30 00:00:00,9.722,9.722,9.722,9.722,9.722
2023-08-31 00:00:00,9.669,9.669,9.669,9.669,9.669
2023-09-01 00:00:00,9.508,9.508,9.508,9.508,9.508
2023-09-05 00:00:00,9.581,9.581,9.581,9.581,9.581
2023-09-06 00:00:00,9.572,9.572,9.572,9.572,9.572
2023-09-07 00:00:00,9.642,9.642,9.642,9.642,9.642
2023-09-08 00:00:00,9.528,9.528,9.528,9.528,9.528
2023-09-11 00:00:00,9.649,9.649,9.649,9.649,9.649
2023-09-12 00:00:00,9.559,9.559,9.559,9.559,9.559
2023-09-13 00:00:00,9.413,9.413,9.413,9.413,9.413
2023-09-14 00:00:00,9.321,9.321,9.321,9.321,9.321
2023-09-15 00:00:00,9.288,9.288,9.288,9.288,9.288
2023-09-18 00:00:00,9.306,9.306,9.306,9.306,9.306
2023-09-19 00:00:00,9.462,9.462,9.462,9.462,9.462
2023-09-20 00:00:00,9.451,9.451,9.451,9.451,9.451
2023-09-21 00:00:00,9.523,9.523,9.523,9.523,9.523
2023-09-22 00:00:00,9.653,9.653,9.653,9.653,9.653
2023-09-25 00:00:00,9.806,9.806,9.806,9.806,9.806
2023-09-26 00:00:00,9.963,9.963,9.963,9.963,9.963
2023-09-27 00:00:00,9.741,9.741,9.741,9.741,9.741
2023-09-28 00:00:00,9.786,9.786,9.786,9.786,9.786
2023-09-29 00:00:00,9.85,9.85,9.85,9.85,9.85
2023-10-02 00:00:00,10.167,10.167,10.167,10.167,10.167
2023-10-03 00:00:00,10.36,10.36,10.36,10.36,10.36
2023-10-04 00:00:00,10.471,10.471,10.471,10.471,10.471
2023-10-05 00:00:00,10.669,10.669,10.669,10.669,10.669
2023-10-06 00:00:00,10.572,10.572,10.572,10.572,10.572
2023-10-10 00:00:00,10.352,10.352,10.352,10.352,10.352
2023-10-11 00:00:00,10.215,10.215,10.215,10.215,10.215
2023-10-12 00:00:00,10.304,10.304,10.304,10.304,10.304
2023-10-13 00:00:00,10.207,10.207,10.207,10.207,10.207
2023-10-16 00:00:00,10.273,10.273,10.273,10.273,10.273
2023-10-17 00:00:00,10.355,10.355,10.355,10.355,10.355
2023-10-18 00:00:00,10.477,10.477,10.477,10.477,10.477
2023-10-19 00:00:00,10.821,10.821,10.821,10.821,10.821
2023-10-20 00:00:00,10.95,10.95,10.95,10.95,10.95
2023-10-23 00:00:00,10.743,10.743,10.743,10.743,10.743
2023-10-24 00:00:00,10.629,10.629,10.629,10.629,10.629
2023-10-25 00:00:00,10.677,10.677,10.677,10.677,10.677
2023-10-26 00:00:00,10.796,10.796,10.796,10.796,10.796
2023-10-27 00:00:00,10.813,10.813,10.813,10.813,10.813
2023-10-30 00:00:00,10.78,10.78,10.78,10.78,10.78
2023-10-31 00:00:00,10.739,10.739,10.739,10.739,10.739
2023-11-01 00:00:00,10.67,10.67,10.67,10.67,10.67
2023-11-02 00:00:00,10.429,10.429,10.429,10.429,10.429
2023-11-03 00:00:00,10.019,10.019,10.019,10.019,10.019
2023-11-06 00:00:00,10.257,10.257,10.257,10.257,10.257
2023-11-07 00:00:00,10.377,10.377,10.377,10.377,10.377
2023-11-08 00:00:00,10.528,10.528,10.528,10.528,10.528
2023-11-09 00:00:00,10.405,10.405,10.405,10.405,10.405
2023-11-10 00:00:00,10.47,10.47,10.47,10.47,10.47
2023-11-13 00:00:00,10.524,10.524,10.524,10.524,10.524
2023-11-14 00:00:00,10.3,10.3,10.3,10.3,10.3
2023-11-15 00:00:00,10.166,10.166,10.166,10.166,10.166
2023-11-16 00:00:00,10.49,10.49,10.49,10.49,10.49
2023-11-17 00:00:00,10.054,10.054,10.054,10.054,10.054
2023-11-20 00:00:00,10.342,10.342,10.342,10.342,10.342
2023-11-21 00:00:00,10.262,10.262,10.262,10.262,10.262
2023-11-22 00:00:00,10.359,10.359,10.359,10.359,10.359
2023-11-24 00:00:00,10.358,10.358,10.358,10.358,10.358
2023-11-27 00:00:00,10.351,10.351,10.351,10.351,10.351
2023-11-28 00:00:00,10.187,10.187,10.187,10.187,10.187
2023-11-29 00:00:00,10.098,10.098,10.098,10.098,10.098
2023-11-30 00:00:00,10.045,10.045,10.045,10.045,10.045
2023-12-01 00:00:00,9.898,9.898,9.898,9.898,9.898
2023-12-04 00:00:00,9.781,9.781,9.781,9.781,9.781
2023-12-05 00:00:00,9.795,9.795,9.795,9.795,9.795
2023-12-06 00:00:00,10.128,10.128,10.128,10.128,10.128
2023-12-07 00:00:00,10.221,10.221,10.221,10.221,10.221
2023-12-08 00:00:00,10.274,10.274,10.274,10.274,10.274
2023-12-11 00:00:00,10.291,10.291,10.291,10.291,10.291
2023-12-12 00:00:00,10.449,10.449,10.449,10.449,10.449
2023-12-13 00:00:00,10.22,10.22,10.22,10.22,10.22
2023-12-14 00:00:00,9.665,9.665,9.665,9.665,9.665
2023-12-15 00:00:00,9.695,9.695,9.695,9.695,9.695
2023-12-18 00:00:00,9.583,9.583,9.583,9.583,9.583
2023-12-19 00:00:00,9.376,9.376,9.376,9.376,9.376
2023-12-20 00:00:00,9.407,9.407,9.407,9.407,9.407
2023-12-21 00:00:00,9.426,9.426,9.426,9.426,9.426
2023-12-22 00:00:00,9.422,9.422,9.422,9.422,9.422
2023-12-26 00:00:00,9.378,9.378,9.378,9.378,9.378
2023-12-27 00:00:00,9.112,9.112,9.112,9.112,9.112
2023-12-28 00:00:00,9.153,9.153,9.153,9.153,9.153
2023-12-29 00:00:00,9.329,9.329,9.329,9.329,9.329
2024-01-02 00:00:00,9.472,9.472,9.472,9.472,9.472
2024-01-03 00:00:00,9.5,9.5,9.5,9.5,9.5
2024-01-04 00:00:00,9.456,9.456,9.456,9.456,9.456
2024-01-05 00:00:00,9.383,9.383,9.383,9.383,9.383
2024-01-08 00:00:00,9.442,9.442,9.442,9.442,9.442
2024-01-09 00:00:00,9.37,9.37,9.37,9.37,9.37
2024-01-10 00:00:00,9.464,9.464,9.464,9.464,9.464
2024-01-11 00:00:00,9.405,9.405,9.405,9.405,9.405
2024-01-12 00:00:00,9.428,9.428,9.428,9.428,9.428
2024-01-16 00:00:00,9.491,9.491,9.491,9.491,9.491
2024-01-17 00:00:00,9.492,9.492,9.492,9.492,9.492
2024-01-18 00:00:00,9.654,9.654,9.654,9.654,9.654
2024-01-19 00:00:00,9.731,9.731,9.731,9.731,9.731
2024-01-22 00:00:00,9.591,9.591,9.591,9.591,9.591
2024-01-23 00:00:00,9.552,9.552,9.552,9.552,9.552
2024-01-24 00:00:00,9.565,9.565,9.565,9.565,9.565
2024-01-25 00:00:00,9.442,9.442,9.442,9.442,9.442
2024-01-26 00:00:00,9.313,9.313,9.313,9.313,9.313
2024-01-29 00:00:00,9.152,9.152,9.152,9.152,9.152
2024-01-30 00:00:00,9.165,9.165,9.165,9.165,9.165
2024-01-31 00:00:00,9.231,9.231,9.231,9.231,9.231
2024-02-01 00:00:00,9.195,9.195,9.195,9.195,9.195
2024-02-02 00:00:00,9.383,9.383,9.383,9.383,9.383
2024-02-05 00:00:00,9.547,9.547,9.547,9.547,9.547
2024-02-06 00:00:00,9.475,9.475,9.475,9.475,9.475
2024-02-07 00:00:00,9.474,9.474,9.474,9.474,9.474
2024-02-08 00:00:00,9.502,9.502,9.502,9.502,9.502
2024-02-09 00:00:00,9.447,9.447,9.447,9.447,9.447
2024-02-12 00:00:00,9.493,9.493,9.493,9.493,9.493
2024-02-13 00:00:00,9.613,9.613,9.613,9.613,9.613
2024-02-14 00:00:00,9.611,9.611,9.611,9.611,9.611
2024-02-15 00:00:00,9.581,9.581,9.581,9.581,9.581
2024-02-16 00:00:00,9.697,9.697,9.697,9.697,9.697
2024-02-20 00:00:00,9.829,9.829,9.829,9.829,9.829
2024-02-21 00:00:00,9.801,9.801,9.801,9.801,9.801
2024-02-22 00:00:00,9.775,9.775,9.775,9.775,9.775
2024-02-23 00:00:00,9.72,9.72,9.72,9.72,9.72
2024-02-26 00:00:00,9.743,9.743,9.743,9.743,9.743
2024-02-27 00:00:00,9.698,9.698,9.698,9.698,9.698
2024-02-28 00:00:00,9.7,9.7,9.7,9.7,9.7
2024-02-29 00:00:00,9.663,9.663,9.663,9.663,9.663
2024-03-01 00:00:00,9.615,9.615,9.615,9.615,9.615
2024-03-04 00:00:00,9.395,9.395,9.395,9.395,9.395
2024-03-05 00:00:00,9.404,9.404,9.404,9.404,9.404
2024-03-06 00:00:00,9.269,9.269,9.269,9.269,9.269
2024-03-07 00:00:00,9.205,9.205,9.205,9.205,9.205
2024-03-08 00:00:00,9.495,9.495,9.495,9.495,9.495
2024-03-11 00:00:00,9.41,9.41,9.41,9.41,9.41
2024-03-12 00:00:00,9.133,9.133,9.133,9.133,9.133
2024-03-13 00:00:00,9.064,9.064,9.064,9.064,9.064
2024-03-14 00:00:00,9.081,9.081,9.081,9.081,9.081
2024-03-15 00:00:00,9.08,9.08,9.08,9.08,9.08
2024-03-18 00:00:00,9.107,9.107,9.107,9.107,9.107
2024-03-19 00:00:00,8.985,8.985,8.985,8.985,8.985
2024-03-20 00:00:00,9.01,9.01,9.01,9.01,9.01
2024-03-21 00:00:00,8.95,8.95,8.95,8.95,8.95
2024-03-22 00:00:00,8.969,8.969,8.969,8.969,8.969
2024-03-25 00:00:00,8.898,8.898,8.898,8.898,8.898
2024-03-26 00:00:00,8.894,8.894,8.894,8.894,8.894
2024-03-27 00:00:00,8.845,8.845,8.845,8.845,8.845
2024-03-28 00:00:00,8.863,8.863,8.863,8.863,8.863
2024-04-01 00:00:00,8.856,8.856,8.856,8.856,8.856
2024-04-02 00:00:00,8.841,8.841,8.841,8.841,8.841
2024-04-03 00:00:00,8.769,8.769,8.769,8.769,8.769
2024-04-04 00:00:00,8.68,8.68,8.68,8.68,8.68
2024-04-05 00:00:00,8.732,8.732,8.732,8.732,8.732
2024-04-08 00:00:00,8.708,8.708,8.708,8.708,8.708
2024-04-09 00:00:00,8.751,8.751,8.751,8.751,8.751
2024-04-10 00:00:00,8.776,8.776,8.776,8.776,8.776
2024-04-11 00:00:00,8.809,8.809,8.809,8.809,8.809
2024-04-12 00:00:00,8.986,8.986,8.986,8.986,8.986
2024-04-15 00:00:00,9.122,9.122,9.122,9.122,9.122
2024-04-16 00:00:00,9.224,9.224,9.224,9.224,9.224
2024-04-17 00:00:00,9.104,9.104,9.104,9.104,9.104
2024-04-18 00:00:00,9.387,9.387,9.387,9.387,9.387
2024-04-19 00:00:00,9.462,9.462,9.462,9.462,9.462
2024-04-22 00:00:00,9.249,9.249,9.249,9.249,9.249
2024-04-23 00:00:00,9.265,9.265,9.265,9.265,9.265
2024-04-24 00:00:00,9.19,9.19,9.19,9.19,9.19
2024-04-25 00:00:00,9.238,9.238,9.238,9.238,9.238
2024-04-26 00:00:00,9.12,9.12,9.12,9.12,9.12
2024-04-29 00:00:00,9.106,9.106,9.106,9.106,9.106
2024-04-30 00:00:00,9.296,9.296,9.296,9.296,9.296
2024-05-01 00:00:00,9.28,9.28,9.28,9.28,9.28
2024-05-02 00:00:00,9.124,9.124,9.124,9.124,9.124
2024-05-03 00:00:00,9.02,9.02,9.02,9.02,9.02
2024-05-06 00:00:00,8.936,8.936,8.936,8.936,8.936
2024-05-07 00:00:00,8.87,8.87,8.87,8.87,8.87
2024-05-08 00:00:00,8.943,8.943,8.943,8.943,8.943
2024-05-09 00:00:00,8.983,8.983,8.983,8.983,8.983
2024-05-10 00:00:00,8.946,8.946,8.946,8.946,8.946
2024-05-13 00:00:00,8.905,8.905,8.905,8.905,8.905
2024-05-14 00:00:00,8.962,8.962,8.962,8.962,8.962
2024-05-15 00:00:00,8.941,8.941,8.941,8.941,8.941
2024-05-16 00:00:00,8.88,8.88,8.88,8.88,8.88
2024-05-17 00:00:00,8.841,8.841,8.841,8.841,8.841
2024-05-20 00:00:00,8.875,8.875,8.875,8.875,8.875
2024-05-21 00:00:00,8.9,8.9,8.9,8.9,8.9
2024-05-22 00:00:00,8.944,8.944,8.944,8.944,8.944
2024-05-23 00:00:00,8.947,8.947,8.947,8.947,8.947
2024-05-24 00:00:00,9.027,9.027,9.027,9.027,9.027
2024-05-28 00:00:00,8.966,8.966,8.966,8.966,8.966
2024-05-29 00:00:00,9.067,9.067,9.067,9.067,9.067
2024-05-30 00:00:00,8.993,8.993,8.993,8.993,8.993
2024-05-31 00:00:00,8.969,8.969,8.969,8.969,8.969
2024-06-03 00:00:00,8.961,8.961,8.961,8.961,8.961
2024-06-04 00:00:00,9.124,9.124,9.124,9.124,9.124
2024-06-05 00:00:00,9.067,9.067,9.067,9.067,9.067
2024-06-06 00:00:00,9.101,9.101,9.101,9.101,9.101
2024-06-07 00:00:00,9.173,9.173,9.173,9.173,9.173
2024-06-10 00:00:00,9.171,9.171,9.171,9.171,9.171
2024-06-11 00:00:00,9.067,9.067,9.067,9.067,9.067
2024-06-12 00:00:00,8.966,8.966,8.966,8.966,8.966
2024-06-13 00:00:00,9.062,9.062,9.062,9.062,9.062
2024-06-14 00:00:00,9.138,9.138,9.138,9.138,9.138
2024-06-17 00:00:00,9.185,9.185,9.185,9.185,9.185
2024-06-18 00:00:00,9.103,9.103,9.103,9.103,9.103
2024-06-20 00:00:00,9.058,9.058,9.058,9.058,9.058
2024-06-21 00:00:00,9.084,9.084,9.084,9.084,9.084
2024-06-24 00:00:00,9.051,9.051,9.051,9.051,9.051
2024-06-25 00:00:00,9.108,9.108,9.108,9.108,9.108
2024-06-26 00:00:00,9.15,9.15,9.15,9.15,9.15
2024-06-27 00:00:00,9.165,9.165,9.165,9.165,9.165
2024-06-28 00:00:00,8.985,8.985,8.985,8.985,8.985
2024-07-01 00:00:00,9.023,9.023,9.023,9.023,9.023
2024-07-02 00:00:00,9.018,9.018,9.018,9.018,9.018
2024-07-03 00:00:00,9.028,9.028,9.028,9.028,9.028
2024-07-05 00:00:00,8.927,8.927,8.927,8.927,8.927
2024-07-08 00:00:00,8.968,8.968,8.968,8.968,8.968
2024-07-09 00:00:00,8.958,8.958,8.958,8.958,8.958
2024-07-10 00:00:00,8.912,8.912,8.912,8.912,8.912
2024-07-11 00:00:00,8.799,8.799,8.799,8.799,8.799
2024-07-12 00:00:00,8.814,8.814,8.814,8.814,8.814
2024-07-15 00:00:00,8.748,8.748,8.748,8.748,8.748
2024-07-16 00:00:00,8.685,8.685,8.685,8.685,8.685
2024-07-17 00:00:00,8.673,8.673,8.673,8.673,8.673
2024-07-18 00:00:00,8.705,8.705,8.705,8.705,8.705
2024-07-19 00:00:00,8.839,8.839,8.839,8.839,8.839
2024-07-22 00:00:00,8.721,8.721,8.721,8.721,8.721
2024-07-23 00:00:00,8.788,8.788,8.788,8.788,8.788
2024-07-24 00:00:00,8.908,8.908,8.908,8.908,8.908
2024-07-25 00:00:00,8.905,8.905,8.905,8.905,8.905
2024-07-26 00:00:00,8.687,8.687,8.687,8.687,8.687
2024-07-29 00:00:00,8.706,8.706,8.706,8.706,8.706
2024-07-30 00:00:00,8.838,8.838,8.838,8.838,8.838
2024-07-31 00:00:00,8.617,8.617,8.617,8.617,8.617
2024-08-01 00:00:00,8.677,8.677,8.677,8.677,8.677
2024-08-02 00:00:00,8.813,8.813,8.813,8.813,8.813
2024-08-05 00:00:00,8.838,8.838,8.838,8.838,8.838
2024-08-06 00:00:00,8.695,8.695,8.695,8.695,8.695
2024-08-07 00:00:00,8.627,8.627,8.627,8.627,8.627
2024-08-08 00:00:00,8.752,8.752,8.752,8.752,8.752
2024-08-09 00:00:00,8.837,8.837,8.837,8.837,8.837
2024-08-12 00:00:00,8.71,8.71,8.71,8.71,8.71
2024-08-13 00:00:00,8.707,8.707,8.707,8.707,8.707
2024-08-14 00:00:00,8.692,8.692,8.692,8.692,8.692
2024-08-15 00:00:00,8.69,8.69,8.69,8.69,8.69
2024-08-16 00:00:00,8.667,8.667,8.667,8.667,8.667
2024-08-19 00:00:00,8.609,8.609,8.609,8.609,8.609
2024-08-20 00:00:00,8.649,8.649,8.649,8.649,8.649
2024-08-21 00:00:00,8.643,8.643,8.643,8.643,8.643
2024-08-22 00:00:00,8.64,8.64,8.64,8.64,8.64
2024-08-23 00:00:00,8.611,8.611,8.611,8.611,8.611
2024-08-26 00:00:00,8.564,8.564,8.564,8.564,8.564
2024-08-27 00:00:00,8.631,8.631,8.631,8.631,8.631
2024-08-28 00:00:00,8.725,8.725,8.725,8.725,8.725
2024-08-29 00:00:00,8.753,8.753,8.753,8.753,8.753
2024-08-30 00:00:00,8.723,8.723,8.723,8.723,8.723
2024-09-03 00:00:00,8.907,8.907,8.907,8.907,8.907
2024-09-04 00:00:00,8.926,8.926,8.926,8.926,8.926
2024-09-05 00:00:00,8.922,8.922,8.922,8.922,8.922
